Rank	Score	Type	ID	Name	Description
401	71.09	kd	CGS001-6643	SNX2	Sorting nexins
402	71.04	kd	CGS001-7965	AIMP2	-
403	71.03	oe	ccsbBroad304_07634	AGPAT2	1-acylglycerol-3-phosphate O-acyltransferases
404	71.03	cp	BRD-K06080977	eicosatetraynoic-acid	Cyclooxygenase inhibitor
405	70.8	kd	CGS001-58190	CTDSP1	Serine/threonine phosphatases / CTD aspartate-based phosphatases
406	70.77	cp	BRD-K12260308	xanthoxyline	Antifungal
407	70.62	kd	CGS001-4074	M6PR	-
408	70.49	oe	ccsbBroad304_03936	PJA1	RING-type (C3HC4) zinc fingers
409	70.27	cp	BRD-A52326238	isogedunin	HSP inhibitor
410	69.92	kd	CGS001-256281	NUDT14	Nudix motif containing
411	69.9	kd	CGS001-4864	NPC1	-
412	69.72	kd	CGS001-81533	ITFG1	-
413	69.71	kd	CGS001-5411	PNN	-
414	69.6	kd	CGS001-6535	SLC6A8	GABA transporter subfamily
415	69.55	cp	BRD-A90311807	cilastatin	Dehydropeptidase inhibitor
416	69.47	cp	BRD-U73238814	QL-XI-92	DDR1 inhibitor
417	69.4	kd	CGS001-2627	GATA6	GATA zinc finger domain containing
418	69.3	kd	CGS001-64240	ABCG5	ATP binding cassette transporters / subfamily G
419	69.26	kd	CGS001-171017	ZNF384	Zinc fingers, C2H2-type
420	69.22	cp	BRD-K38477985	malonoben	Protein tyrosine kinase inhibitor
421	69.21	kd	CGS001-5860	QDPR	Short chain dehydrogenase/reductase superfamily / Atypical members
422	69.2	cp	BRD-K87573634	propylpyrazole	Estrogen receptor agonist
423	69.13	cp	BRD-A71657825	2-(biphenyl-4-ylsulfonamido)pentanedioic-acid	Matrix metalloprotease inhibitor
424	69.01	cp	BRD-K65331431	retinyl	vitamin analog
425	69	cp	BRD-K64451768	GANT-58	GLI antagonist
426	68.94	kd	CGS001-50808	AK3	-
427	68.89	cp	BRD-K46766488	S-14506	Serotonin receptor agonist
428	68.89	cp	BRD-K05528470	L-745870	Dopamine receptor antagonist
429	68.89	kd	CGS001-5710	PSMD4	Proteasome (prosome, macropain) subunits
430	68.82	kd	CGS001-328	APEX1	-
431	68.8	cp	BRD-K04412738	tramadol	Norepinephrine reuptake inhibitor
432	68.79	kd	CGS001-587	BCAT2	-
433	68.78	cp	BRD-K77771411	moxonidine	Imidazoline receptor agonist
434	68.75	kd	CGS001-1508	CTSB	Cathepsins
435	68.75	kd	CGS001-25966	C2CD2	-
436	68.71	cp	BRD-K59650319	YM-298198	Glutamate receptor antagonist
437	68.67	cp	BRD-K71512533	SNS-314	Aurora kinase inhibitor
438	68.65	kd	CGS001-3337	DNAJB1	Heat shock proteins / DNAJ (HSP40)
439	68.64	kd	CGS001-466	ATF1	basic leucine zipper proteins
440	68.58	oe	ccsbBroad304_07671	SIX2	Homeoboxes / SINE class
441	68.54	oe	ccsbBroad304_06398	HPN	Serine peptidases / Transmembrane
442	68.53	kd	CGS001-2115	ETV1	ETS Transcription Factors
443	68.5	oe	ccsbBroad304_03937	MLST8	WD repeat domain containing
444	68.42	cp	BRD-K77677632	SB-200646	Serotonin receptor antagonist
445	68.4	kd	CGS001-57404	CYP20A1	Cytochrome P450s
446	68.23	kd	CGS001-66008	TRAK2	-
447	68.07	oe	ccsbBroad304_02405	TFG	-
448	68.07	kd	CGS001-405	ARNT	Basic helix-loop-helix proteins
449	68.06	oe	ccsbBroad304_07890	CBX7	-
450	67.95	cp	BRD-K19111024	clofibric-acid	PPAR receptor agonist
451	67.9	cp	BRD-K15935639	z-leu3-VS	Proteasome inhibitor
452	67.82	kd	CGS001-431707	LHX8	Homeoboxes / LIM class
453	67.73	oe	ccsbBroad304_13936	PTPRF	Receptor tyrosine phosphatases (RTP)
454	67.61	kd	CGS001-1284	COL4A2	Collagens
455	67.59	oe	ccsbBroad304_00773	HOXA9	Homeoboxes / ANTP class : HOXL subclass
456	67.51	cp	BRD-A72066420	mifobate	PPAR receptor antagonist
457	67.46	cp	BRD-A87719232	naproxen	Cyclooxygenase inhibitor
458	67.4	oe	ccsbBroad304_00389	CTBP1	-
459	67.38	cp	BRD-K68756823	FR-180204	-666
460	67.3	cc		Nucleoside reverse transcriptase inhibitor	-
461	67.27	kd	CGS001-25839	COG4	Components of oligomeric golgi complex
462	67.24	cp	BRD-K37206356	rhamnetin	HDAC inhibitor
463	67.22	kd	CGS001-55556	ENOSF1	-
464	67.19	cc		NADH ubiquinone oxidoreductase supernumerary subunits LOF	-
465	67.17	cp	BRD-K49945136	GR-113808	Serotonin receptor antagonist
466	66.97	kd	CGS001-2558	GABRA5	GABA receptors
467	66.95	cp	BRD-A87387433	cefpodoxime	Bacterial cell wall synthesis inhibitor
468	66.81	oe	ccsbBroad304_00800	HSPD1	Heat Shock Proteins / Chaperonins
469	66.81	oe	ccsbBroad304_06079	CYP51A1	Cytochrome P450s
470	66.79	oe	ccsbBroad304_00615	GAPDH	-
471	66.48	cp	BRD-K12079898	PD-160170	Neuropeptide receptor antagonist
472	66.47	oe	ccsbBroad304_07466	VGLL4	-
473	66.46	cp	BRD-K68202742	trichostatin-a	HDAC inhibitor
474	66.45	kd	CGS001-10196	PRMT3	Protein arginine N-methyltransferases
475	66.4	cp	BRD-K23204545	busulfan	DNA inhibitor
476	66.37	oe	ccsbBroad304_06229	FUS	RNA binding motif (RRM) containing
477	66.3	cp	BRD-K76723084	isotretinoin	Retinoid receptor agonist
478	66.29	kd	CGS001-54555	DDX49	DEAD-boxes
479	66.25	kd	CGS001-4329	ALDH6A1	Aldehyde dehydrogenases
480	66.19	oe	ccsbBroad304_07080	TM7SF2	-
481	66.17	kd	CGS001-90649	ZNF486	Zinc fingers, C2H2-type
482	66.12	cp	BRD-A21723284	naltriben	Opioid receptor antagonist
483	66.11	kd	CGS001-10174	SORBS3	-
484	66.09	oe	ccsbBroad304_01527	SGK1	SGK family
485	66.06	cp	BRD-K31627533	rimexolone	Glucocorticoid receptor agonist
486	66.04	kd	CGS001-7508	XPC	-
487	65.81	oe	ccsbBroad304_06126	TSC22D3	-
488	65.71	kd	CGS001-5111	PCNA	-
489	65.63	cp	BRD-K81916719	triclabendazole	Microtubule inhibitor
490	65.6	cp	BRD-A25775766	securinine	GABA receptor antagonist
491	65.58	oe	ccsbBroad304_03391	PRKAG3	AMPK subfamily
492	65.55	kd	CGS001-55120	FANCL	Fanconi anemia, complementation groups
493	65.51	cp	BRD-K93461745	buspirone	Serotonin receptor agonist
494	65.41	cp	BRD-K71499074	diclofenamide	Carbonic anhydrase inhibitor
495	65.34	kd	CGS001-9690	UBE3C	-
496	65.17	oe	ccsbBroad304_01239	POLR2E	RNA polymerase subunits
497	65.01	cp	BRD-K18036262	L-168049	Glucagon receptor antagonist
498	64.88	cp	BRD-A50737080	CGK-733	ATR kinase inhibitor
499	64.7	kd	CGS001-9344	TAOK2	TAO subfamily
500	64.52	cp	BRD-K41859756	NVP-AUY922	HSP inhibitor
501	64.47	oe	ccsbBroad304_07008	STAT5A	SH2 domain containing
502	64.45	oe	ccsbBroad304_05485	ZNF677	Zinc fingers, C2H2-type
503	64.39	cp	BRD-A87479750	tenidap	Cyclooxygenase inhibitor
504	64.35	cp	BRD-K41170226	deoxycholic-acid	G protein-coupled receptor agonist
505	64.33	kd	CGS001-2966	GTF2H2	General transcription factors
506	64.3	cp	BRD-K89125793	tinidazole	Antiprotozoal
507	64.16	oe	ccsbBroad304_00832	IFNB1	Interferons
508	64.1	kd	CGS001-29978	UBQLN2	Ubiquilin family
509	64.09	oe	ccsbBroad304_08152	PSAT1	-
510	63.83	kd	CGS001-4282	MIF	-
511	63.75	kd	CGS001-8558	CDK10	Cyclin-dependent kinases, CDK10 subfamily
512	63.72	oe	ccsbBroad304_08426	TEX10	-
513	63.7	oe	ccsbBroad304_06235	G6PD	-
514	63.51	kd	CGS001-1543	CYP1A1	Cytochrome P450s
515	63.48	cp	BRD-K43468059	byssochlamic-acid	Mycotoxin
516	63.46	kd	CGS001-8692	HYAL2	-
517	63.43	kd	CGS001-4439	MSH5	-
518	63.21	cp	BRD-K20986251	lithocholic-acid	FXR antagonist
519	63.21	cp	BRD-A26845397	isamoltan	Adrenergic receptor antagonist
520	63.17	oe	ccsbBroad304_10438	LGALS8	Lectins, galactoside-binding
521	63.17	oe	ccsbBroad304_00509	EPHX1	-
522	63.15	kd	CGS001-196	AHR	Basic helix-loop-helix proteins
523	62.89	kd	CGS001-3932	LCK	Src family
524	62.77	oe	ccsbBroad304_05963	CD44	CD molecules
525	62.76	kd	CGS001-84890	ADO	-
526	62.73	oe	ccsbBroad304_06836	RAD23B	-
527	62.72	cp	BRD-A79903587	tegafur	Thymidylate synthase inhibitor
528	62.69	cp	BRD-K87024524	phenelzine	Monoamine oxidase inhibitor
529	62.66	cc		FXR antagonist	-
530	62.65	kd	CGS001-2059	EPS8	-
531	62.6	oe	ccsbBroad304_00032	ADSL	-
532	62.58	kd	CGS001-3608	ILF2	-
533	62.56	oe	ccsbBroad304_03197	NDUFA13	Mitochondrial respiratory chain complex / Complex I
534	62.55	cp	BRD-K46056750	AZD-7762	CHK inhibitor
535	62.44	kd	CGS001-7031	TFF1	-
536	62.39	oe	ccsbBroad304_06173	NR2F6	COUP-TF-like receptors
537	62.38	oe	ccsbBroad304_09225	BUD13	-
538	62.34	oe	ccsbBroad304_07766	RASSF1	-
539	62.27	cp	BRD-K83837640	JNJ-26854165	HDAC inhibitor
540	62.2	kd	CGS001-8548	BLZF1	-
541	62.16	cp	BRD-A73909368	dactinomycin	RNA polymerase inhibitor
542	62.13	kd	CGS001-23368	PPP1R13B	Ankyrin repeat domain containing
543	62.12	oe	ccsbBroad304_05098	MAGEB6	-
544	62.11	kd	CGS001-1009	CDH11	Cadherins / Major cadherins
545	62.08	oe	ccsbBroad304_09445	MRGPRX3	GPCR / Class A : Orphans
546	62.04	cp	BRD-K17415526	tyrphostin-AG-835	Protein tyrosine kinase inhibitor
547	61.92	cp	BRD-K14920963	erythrosine	Coloring agent
548	61.79	oe	ccsbBroad304_06996	SRM	-
549	61.73	cp	BRD-K18855837	varenicline	Acetylcholine receptor agonist
550	61.66	cp	BRD-K33551950	radicicol	HSP inhibitor
551	61.63	oe	ccsbBroad304_02092	SYNGR3	-
552	61.63	oe	ccsbBroad304_00072	ANXA7	Annexins
553	61.62	kd	CGS001-2776	GNAQ	-
554	61.52	cp	BRD-K11636097	JNJ-7706621	CDK inhibitor
555	61.48	kd	CGS001-3636	INPPL1	Inositol polyphosphate phosphatases
556	61.46	kd	CGS001-2160	F11	Chymotrypsin
557	61.45	kd	CGS001-5230	PGK1	-
558	61.44	cp	BRD-K47192521	icosapent	Platelet aggregation inhibitor
559	61.37	oe	ccsbBroad304_13810	AHCY	Adenosine turnover
560	61.37	kd	CGS001-387129	NPSR1	GPCR / Class A : Neuropeptide receptors : S
561	61.28	oe	ccsbBroad304_02368	TIMM17B	-
562	61.23	kd	CGS001-55191	NADSYN1	-
563	61.18	cp	BRD-K94919853	10H-phenothiazin-10-yl)(p-tolyl)methanone	Butyrylcholinesterase inhibitor
564	61.17	kd	CGS001-718	C3	Endogenous ligands
565	61.11	kd	CGS001-51005	AMDHD2	-
566	61.08	oe	ccsbBroad304_02266	RHOBTB1	BTB/POZ domain containing
567	61.03	kd	CGS001-5971	RELB	NFkappaB transcription factor family
568	61.02	cp	BRD-K33193182	methylnorlichexanthone	Aurora kinase inhibitor
569	61.02	kd	CGS001-1182	CLCN3	Ion channels / Chloride channels : Voltage-sensitive
570	60.74	cp	BRD-K26997899	SA-792574	Microtubule inhibitor
571	60.64	oe	ccsbBroad304_09761	GPR156	GPCR / Class C : Orphans
572	60.5	cp	BRD-K50168500	canertinib	EGFR inhibitor
573	60.5	cp	BRD-K40213712	SAL-1	Adenosine receptor antagonist
574	60.46	cp	BRD-K61097567	SB-218795	Tachykinin antagonist
575	60.44	oe	ccsbBroad304_00421	DAPK1	Death-associated kinase (DAPK) family
576	60.36	kd	CGS001-3614	IMPDH1	Oxidoreductases
577	60.29	cp	BRD-K90976994	dehydrocholic-acid	Bile acid
578	60.27	kd	CGS001-5440	POLR2K	RNA polymerase subunits
579	60.26	cp	BRD-A62809825	thapsigargin	ATPase inhibitor
580	60.19	cp	BRD-A92826379	lupanine	Sodium channel blocker
581	60.17	oe	ccsbBroad304_07178	ZFP112	-
582	60.09	oe	ccsbBroad304_06393	HOXC4	Homeoboxes / ANTP class : HOXL subclass
583	60.03	cp	BRD-A55594068	vinblastine	Microtubule inhibitor
584	60.01	kd	CGS001-18	ABAT	GABA turnover
585	59.9	kd	CGS001-144811	LACC1	-
586	59.87	kd	CGS001-4905	NSF	ATPases / AAA-type
587	59.83	oe	ccsbBroad304_06727	PIK3CG	Phosphatidylinositol kinases
588	59.73	oe	ccsbBroad304_14020	SH3BP5	-
589	59.68	oe	ccsbBroad304_06309	UTS2R	Urotensin receptor
590	59.67	cp	BRD-K16508793	diazepam	Benzodiazepine receptor agonist
591	59.67	cp	BRD-K34092021	arvanil	TRPV agonist
592	59.6	cp	BRD-K30296925	flavokavain-b	Antineoplastic
593	59.59	kd	CGS001-8784	TNFRSF18	Tumour necrosis factor (TNF) receptor family
594	59.49	kd	CGS001-6775	STAT4	SH2 domain containing
595	59.47	oe	ccsbBroad304_00322	CLCN5	Ion channels / Chloride channels : Voltage-sensitive
596	59.46	cp	BRD-K55591206	epigallocatechin	Nitric oxide synthase inhibitor
597	59.4	oe	ccsbBroad304_03371	RAB23	RAB, member RAS oncogene
598	59.28	cp	BRD-A94669766	naringenin	Aromatase inhibitor
599	59.28	kd	CGS001-9886	RHOBTB1	BTB/POZ domain containing
600	59.23	kd	CGS001-1632	ECI1	-
601	59.22	kd	CGS001-26277	TINF2	-
602	59.17	kd	CGS001-3163	HMOX2	Haem oxygenase
603	59.1	oe	ccsbBroad304_02057	P4HA2	-
604	58.93	cp	BRD-K51290057	SA-792709	Retinoid receptor agonist
605	58.91	cp	BRD-K92758126	gibberellic-acid	NFkB pathway inhibitor
606	58.87	cp	BRD-K16336526	capsaicin	TRPV agonist
607	58.86	kd	CGS001-3249	HPN	Serine peptidases / Transmembrane
608	58.8	cp	BRD-A28746609	paclitaxel	Tubulin inhibitor
609	58.68	kd	CGS001-84109	QRFPR	GPCR / Class A : RF amide peptide receptors
610	58.65	cp	BRD-K53959060	indirubin	CDK inhibitor
611	58.61	oe	ccsbBroad304_08888	ACD	-
612	58.2	cp	BRD-K66944906	fraxidin	Carbonic anhydrase inhibitor
613	58.2	kd	CGS001-10915	TCERG1	-
614	58.17	cp	BRD-A17065207	brefeldin-a	Protein synthesis inhibitor
615	58.16	kd	CGS001-7039	TGFA	-
616	58.15	kd	CGS001-23224	SYNE2	-
617	58.06	cp	BRD-K15164005	apoptosis-activator-II	Carboxylesterase inhibitor
618	57.97	oe	ccsbBroad304_01406	RNASE4	Ribonucleases, RNase A
619	57.93	kd	CGS001-7185	TRAF1	-
620	57.89	kd	CGS001-11108	PRDM4	Zinc fingers, C2H2-type
621	57.86	kd	CGS001-5927	KDM5A	Histone demethylases
622	57.83	oe	ccsbBroad304_00797	HSPA2	Heat shock proteins / HSP70
623	57.81	oe	ccsbBroad304_06317	GPR26	GPCR / Class A : Orphans
624	57.76	cp	BRD-K68407802	KIN001-055	EGFR inhibitor
625	57.67	cp	BRD-K96778649	tyrphostin-47	EGFR inhibitor
626	57.63	kd	CGS001-5688	PSMA7	Proteasome subunits
627	57.59	kd	CGS001-670	BPHL	-
628	57.55	kd	CGS001-5584	PRKCI	Iota subfamily
629	57.44	cp	BRD-K39111395	BCL2-inhibitor	BCL inhibitor
630	57.42	cp	BRD-K83636919	entacapone	Catechol O methyltransferase inhibitor
631	57.39	kd	CGS001-80150	ASRGL1	-
632	57.3	kd	CGS001-63874	ABHD4	Abhydrolase domain containing
633	57.29	oe	ccsbBroad304_09020	RUFY1	Zinc fingers, FYVE domain containing
634	57.28	cp	BRD-K71266197	PSB-06126	NTPDase inhibitor
635	57.28	kd	CGS001-9891	NUAK1	NuaK subfamily
636	57.27	oe	ccsbBroad304_06800	PSMB7	Proteasome subunits
637	57.27	cp	BRD-A43150328	penicillic-acid	other antibiotic
638	57.23	kd	CGS001-116519	APOA5	Apolipoproteins
639	57.13	oe	ccsbBroad304_00371	MAPK14	MAPK:p38 subfamily
640	57.13	cp	BRD-A17411484	carprofen	Cyclooxygenase inhibitor
641	56.99	kd	CGS001-8553	BHLHE40	Basic helix-loop-helix proteins
642	56.96	oe	ccsbBroad304_00054	ALDOC	-
643	56.95	kd	CGS001-892	CCNC	-
644	56.91	cp	BRD-K15616905	CCCP	Mitochondrial oxidative phosphorylation uncoupler
645	56.85	cp	BRD-K52219182	BRD-K52219182	Phosphodiesterase inhibitor
646	56.73	kd	CGS001-2773	GNAI3	-
647	56.69	cp	BRD-K10670311	sulfasalazine	Antirheumatic
648	56.67	oe	ccsbBroad304_01447	RPS6KA3	RSK subfamily
649	56.61	cp	BRD-K10042277	desmethylclozapine	Acetylcholine receptor agonist
650	56.58	cp	BRD-A71262238	nafadotride	Dopamine receptor antagonist
651	56.54	kd	CGS001-9290	GPR55	GPCR / Class A : Orphans
652	56.31	kd	CGS001-114112	TXNRD3	-
653	56.25	cp	BRD-K37312348	kenpaullone	CDK inhibitor
654	56.24	cp	BRD-K50417881	eticlopride	Dopamine receptor antagonist
655	56.17	cp	BRD-K93441486	diphemanil	Acetylcholine receptor antagonist
656	56.14	kd	CGS001-29763	PACSIN3	-
657	56.13	kd	CGS001-6936	C2ORF3	-
658	56.02	oe	ccsbBroad304_07805	SCAF8	RNA binding motif (RRM) containing
659	55.99	kd	CGS001-23443	SLC35A3	SLC35 family of nucleotide sugar transporters
660	55.99	kd	CGS001-9451	EIF2AK3	PEK subfamily
661	55.94	cp	BRD-K14643723	4-(2-Amino-ethyl)-benzenesulfonamide	carbonic anhydrase inhibitor
662	55.94	cp	BRD-K66707493	lawsone	Coloring agent
663	55.8	kd	CGS001-54850	FBXL12	F-boxes / Leucine-rich repeats
664	55.76	kd	CGS001-7188	TRAF5	RING-type (C3HC4) zinc fingers
665	55.68	oe	ccsbBroad304_05865	ATP1A3	ATPases / P-type
666	55.67	kd	CGS001-11014	KDELR2	-
667	55.55	cp	BRD-K56001384	antimycin-a	ATP synthase inhibitor
668	55.5	cc		HSP inhibitor	-
669	55.42	cp	BRD-K73196317	urapidil	Adrenergic receptor antagonist
670	55.41	oe	ccsbBroad304_03696	C19ORF10	-
671	55.38	oe	ccsbBroad304_05002	ZNF563	Zinc fingers, C2H2-type
672	55.2	oe	ccsbBroad304_02032	TSC22D1	-
673	55.14	kd	CGS001-11168	PSIP1	-
674	55.07	oe	ccsbBroad304_09429	FOXP4	Forkhead boxes
675	55.06	kd	CGS001-58533	SNX6	Sorting nexins
676	55.03	kd	CGS001-5686	PSMA5	Proteasome subunits
677	54.93	cp	BRD-A35588707	teniposide	Topoisomerase inhibitor
678	54.91	kd	CGS001-51451	LCMT1	-
679	54.83	cp	BRD-K89708791	rifaximin	RNA synthesis inhibitor
680	54.74	oe	ccsbBroad304_03772	CCNL1	-
681	54.68	kd	CGS001-857	CAV1	-
682	54.57	kd	CGS001-7511	XPNPEP1	Methionyl aminopeptidase
683	54.4	cp	BRD-K92870997	pterostilbene	Cyclooxygenase inhibitor
684	54.39	kd	CGS001-6845	VAMP7	Pseudoautosomal regions / PAR2
685	54.37	oe	ccsbBroad304_02002	RNMT	-
686	54.29	kd	CGS001-63948	DMRTB1	-
687	54.27	oe	ccsbBroad304_05901	POLR3D	RNA polymerase subunits
688	54.24	kd	CGS001-80306	MED28	-
689	54.2	cp	BRD-K10870738	CDC	Lipoxygenase inhibitor
690	54.18	cp	BRD-K87049188	fusaric-acid	Dopamine beta hydroxylase inhibitor
691	54.15	cp	BRD-K79684402	RO-10-5824	Dopamine receptor agonist
692	54.14	kd	CGS001-23585	TMEM50A	-
693	54.11	oe	ccsbBroad304_02080	USP14	Ubiquitin-specific peptidases
694	54.05	oe	ccsbBroad304_03961	SMURF2	-
695	53.95	cp	BRD-K92428232	GSK-461364	PLK inhibitor
696	53.92	kd	CGS001-4671	NAIP	Inhibitors of apoptosis (IAP) protein family
697	53.88	kd	CGS001-136051	ZNF786	Zinc fingers, C2H2-type
698	53.83	cp	BRD-K91315211	betahistine	Histamine receptor agonist
699	53.7	cp	BRD-K19540840	saracatinib	SRC inhibitor
700	53.7	kd	CGS001-185	AGTR1	Angiotensin receptors
701	53.57	oe	ccsbBroad304_01748	UFD1L	-
702	53.55	kd	CGS001-11116	FGFR1OP	-
703	53.54	oe	ccsbBroad304_06916	SCP2	-
704	53.5	cp	BRD-A69512159	carbidopa	Aromatic L-amino acid decarboxylase inhibitor
705	53.45	kd	CGS001-1019	CDK4	Cyclin-dependent kinases, CDK4 subfamily
706	53.42	kd	CGS001-6603	SMARCD2	-
707	53.41	oe	ccsbBroad304_07412	ZRANB2	Zinc fingers, RAN-binding domain containing
708	53.26	oe	ccsbBroad304_01701	TPI1	-
709	53.25	oe	ccsbBroad304_07017	SUOX	-
710	53.23	cp	BRD-K83302049	protopine	Histamine receptor antagonist
711	53.19	oe	ccsbBroad304_00737	UBE2K	Ubiquitin-conjugating enzymes E2
712	53.19	kd	CGS001-10623	POLR3C	RNA polymerase subunits
713	53.16	kd	CGS001-9641	IKBKE	IKK family
714	53.12	cp	BRD-K54316499	tolterodine	Acetylcholine receptor antagonist
715	53.09	cp	BRD-K25186396	tangeritin	Cell cycle inhibitor
716	53.01	kd	CGS001-126626	GABPB2	Ankyrin repeat domain containing
717	52.96	kd	CGS001-4594	MUT	-
718	52.9	oe	ccsbBroad304_05948	CCND2	-
719	52.86	oe	ccsbBroad304_02416	TUBB4B	-
720	52.75	cp	BRD-A72596465	GW-6471	PPAR receptor antagonist
721	52.69	cp	BRD-A77291778	cyclopentolate	Acetylcholine receptor antagonist
722	52.63	oe	ccsbBroad304_01720	TSTA3	Short chain dehydrogenase/reductase superfamily / Extended SDR fold
723	52.62	oe	ccsbBroad304_07834	GGA2	-
724	52.59	kd	CGS001-54815	GATAD2A	GATA zinc finger domain containing
725	52.52	kd	CGS001-3995	FADS3	Fatty acid desaturases
726	52.35	kd	CGS001-10873	ME3	-
727	52.28	cp	BRD-A96485169	EBPC	Aldose reductase inhibitor
728	52.25	cp	BRD-K13642330	cosmosiin	Cytochrome P450 inhibitor
729	52.23	kd	CGS001-4173	MCM4	-
730	52.16	cp	BRD-K28360340	TW-37	BCL inhibitor
731	52.15	oe	ccsbBroad304_00793	HSD17B4	Short chain dehydrogenase/reductase superfamily / Classical SDR fold cluster 3
732	52.13	oe	ccsbBroad304_00116	ASS1	-
733	52.12	oe	ccsbBroad304_01071	NDUFB5	Mitochondrial respiratory chain complex / Complex I
734	52.08	cp	BRD-A94413429	NTNCB	Neuropeptide receptor antagonist
735	52.05	cp	BRD-K19554809	MK-212	Serotonin receptor agonist
736	51.91	oe	ccsbBroad304_04387	MKI67IP	-
737	51.8	kd	CGS001-5096	PCCB	Carboxylases
738	51.71	kd	CGS001-50943	FOXP3	Forkhead boxes
739	51.68	cc		S100 calcium binding proteins LOF	-
740	51.6	kd	CGS001-151306	GPBAR1	Bile acid receptor
741	51.59	oe	ccsbBroad304_08365	CYCS	-
742	51.57	kd	CGS001-7376	NR1H2	Liver X receptor-like receptors
743	51.55	cp	BRD-K72034655	peucedanin	Apoptosis stimulant
744	51.55	cp	BRD-K89930444	AG-592	Tyrosine kinase inhibitor
745	51.51	kd	CGS001-6118	RPA2	-
746	51.49	oe	ccsbBroad304_06103	DMD	-
747	51.44	kd	CGS001-25793	FBXO7	F-boxes / other
748	51.4	kd	CGS001-4708	NDUFB2	Mitochondrial respiratory chain complex / Complex I
749	51.33	kd	CGS001-5966	REL	NFkappaB transcription factor family
750	51.3	cp	BRD-K68437527	EMF-bca1-60	caspase inhibitor
751	51.3	kd	CGS001-2729	GCLC	-
752	51.28	cp	BRD-A63546914	RO-04-5595	Glutamate receptor antagonist
753	51.22	cp	BRD-A51410489	yohimbine	Adrenergic receptor antagonist
754	51.18	cp	BRD-K32906660	bis-tyrphostin	EGFR inhibitor
755	51.11	oe	ccsbBroad304_07158	ZNF74	Zinc fingers, C2H2-type
756	51.11	oe	ccsbBroad304_03926	SLC39A8	SLC39 family of metal ion transporters
757	51	kd	CGS001-100	ADA	Adenosine turnover
758	50.97	oe	ccsbBroad304_04525	TGIF2LY	Homeoboxes / TALE class
759	50.77	kd	CGS001-256297	PTF1A	Basic helix-loop-helix proteins
760	50.69	kd	CGS001-94103	ORMDL3	-
761	50.59	cp	BRD-K50891186	GR-103691	Dopamine receptor antagonist
762	50.49	kd	CGS001-4122	MAN2A2	-
763	50.49	kd	CGS001-2266	FGG	Endogenous ligands
764	50.38	oe	ccsbBroad304_07071	TKT	-
765	50.29	kd	CGS001-6988	TCTA	-
766	50.26	cp	BRD-K93880783	stavudine	DNA directed DNA polymerase inhibitor
767	50.2	kd	CGS001-10489	LRRC41	-
768	50.07	kd	CGS001-7534	YWHAZ	-
769	49.98	cp	BRD-K80396088	gliquidone	Sulfonylurea
770	49.96	cc		Leucine rich repeat kinase inhibitor	-
771	49.96	kd	CGS001-2108	ETFA	-
772	49.77	kd	CGS001-10048	RANBP9	-
773	49.76	cp	BRD-K61829047	7b-cis	Exportin antagonist
774	49.67	cp	BRD-K91601245	mercaptopurine	Immunosuppressant
775	49.59	cp	BRD-K07212038	selinidin	Mast cell stabilizer
776	49.5	oe	ccsbBroad304_00751	HMGB2	High-mobility group / Canonical
777	49.49	kd	CGS001-6663	SOX10	SRY (sex determining region Y)-boxes
778	49.42	kd	CGS001-51231	VRK3	Vaccina related kinase (VRK) family
779	49.35	cp	BRD-K07691486	roscovitine	CDK inhibitor
780	49.35	kd	CGS001-4678	NASP	Tetratricopeptide (TTC) repeat domain containing
781	49.34	kd	CGS001-822	CAPG	-
782	49.27	oe	ccsbBroad304_06089	DDIT3	-
783	49.27	cp	BRD-K21350491	phenamil	TRPV antagonist
784	49.21	cp	BRD-K30240666	clemastine	Histamine receptor antagonist
785	49.13	cp	BRD-K30743633	TCPOBOP	CAR agonist
786	49.11	kd	CGS001-140465	MYL6B	EF-hand domain containing
787	49.09	cp	BRD-A07824748	flavanone	11-beta-HSD1 inhibitor
788	49.09	kd	CGS001-283078	MKX	Homeoboxes / TALE class
789	49.05	oe	ccsbBroad304_08481	CEP55	-
790	48.91	oe	ccsbBroad304_14122	TNFRSF21	Tumour necrosis factor (TNF) receptor family
791	48.9	oe	ccsbBroad304_06985	SORD	-
792	48.89	kd	CGS001-6774	STAT3	SH2 domain containing
793	48.89	kd	CGS001-8727	CTNNAL1	Catenins
794	48.77	oe	ccsbBroad304_00677	GPR34	GPCR / Class A : Orphans
795	48.72	kd	CGS001-10657	KHDRBS1	-
796	48.71	kd	CGS001-55644	OSGEP	-
797	48.59	kd	CGS001-5590	PRKCZ	Iota subfamily
798	48.57	kd	CGS001-5534	PPP3R1	EF-hand domain containing
799	48.47	cp	BRD-A14574269	UB-165	Acetylcholine receptor agonist
800	48.43	kd	CGS001-55111	PLEKHJ1	Pleckstrin homology (PH) domain containing
801	48.41	kd	CGS001-7030	TFE3	Basic helix-loop-helix proteins
802	48.39	kd	CGS001-7569	ZNF182	Zinc fingers, C2H2-type
803	48.38	kd	CGS001-2793	GNGT2	-
804	48.33	oe	ccsbBroad304_07808	RAB11FIP2	-
805	48.33	cp	BRD-K84566043	fenpiverinium	Acetylcholine receptor antagonist
806	48.29	cp	BRD-A09828896	SKF-81297	Dopamine receptor agonist
807	48.12	cc		HRH1 antagonist	-
808	48.1	oe	ccsbBroad304_01186	PHB	-
