Rank	Score	Type	ID	Name	Description
398	67.98	cp	BRD-K17823458	danoprevir	HCV inhibitor
399	67.82	kd	CGS001-2882	GPX7	-
400	67.81	cp	BRD-K19352500	prochlorperazine	Dopamine receptor antagonist
401	67.8	oe	ccsbBroad304_00548	FDPS	Lanosterol biosynthesis pathway
402	67.8	kd	CGS001-10873	ME3	-
403	67.75	oe	ccsbBroad304_09358	MAPK1IP1L	-
404	67.71	kd	CGS001-10939	AFG3L2	ATPases / AAA-type
405	67.59	cp	BRD-K59058766	chlorprothixene	Dopamine receptor antagonist
406	67.58	kd	CGS001-5993	RFX5	-
407	67.33	cp	BRD-K28667196	fillalbin	Increases arterial blood pressure
408	67.29	cp	BRD-K08556791	ethoprop	Acetylcholinesterase inhibitor
409	67.24	oe	ccsbBroad304_07663	IGF2BP3	RNA binding motif (RRM) containing
410	67.11	cp	BRD-A54487287	cortisone	Glucocorticoid receptor agonist
411	67.04	kd	CGS001-8575	PRKRA	-
412	67.01	kd	CGS001-9887	SMG7	-
413	67.01	kd	CGS001-23408	SIRT5	Histone deacetylases
414	66.97	oe	ccsbBroad304_09206	ZGPAT	G patch domain containing
415	66.96	cp	BRD-K91601245	mercaptopurine	Immunosuppressant
416	66.9	cp	BRD-A87719232	naproxen	Cyclooxygenase inhibitor
417	66.65	oe	ccsbBroad304_07412	ZRANB2	Zinc fingers, RAN-binding domain containing
418	66.65	kd	CGS001-8692	HYAL2	-
419	66.56	kd	CGS001-4329	ALDH6A1	Aldehyde dehydrogenases
420	66.53	kd	CGS001-1512	CTSH	Cathepsins
421	66.52	cp	BRD-A19500257	geldanamycin	HSP inhibitor
422	66.48	cp	BRD-K87573634	propylpyrazole	Estrogen receptor agonist
423	66.48	kd	CGS001-4804	NGFR	Tumour necrosis factor (TNF) receptor family
424	66.47	cp	BRD-K36009368	NNC-63-0532	Opioid receptor agonist
425	66.46	cp	BRD-K99922388	DPO-1	Potassium channel blocker
426	66.45	kd	CGS001-1948	EFNB2	Ephrins
427	66.38	oe	ccsbBroad304_09656	ZNF555	Zinc fingers, C2H2-type
428	66.37	cp	BRD-A45543382	metrizamide	Radiopaque medium
429	66.36	oe	ccsbBroad304_02801	CASP14	Caspases
430	66.35	cp	BRD-K62736196	guanabenz	-666
431	66.31	oe	ccsbBroad304_00249	CD14	CD molecules
432	66.29	kd	CGS001-11015	KDELR3	-
433	66.2	oe	ccsbBroad304_13847	DUSP3	Protein tyrosine phosphatases / Class I Cys-based PTPs : Atypical dual specificity phosphatases
434	66.19	oe	ccsbBroad304_02266	RHOBTB1	BTB/POZ domain containing
435	66.14	oe	ccsbBroad304_00433	DECR1	Short chain dehydrogenase/reductase superfamily / Classical SDR fold cluster 1
436	66.14	oe	ccsbBroad304_06090	DDOST	-
437	66.13	cp	BRD-K70914287	BIBX-1382	EGFR inhibitor
438	66.03	kd	CGS001-23028	KDM1A	Histone demethylase
439	66.02	kd	CGS001-6284	S100A13	S100 calcium binding proteins
440	65.98	kd	CGS001-23597	ACOT9	Acyl CoA thioesterases
441	65.96	kd	CGS001-117581	TWIST2	Basic helix-loop-helix proteins
442	65.93	oe	ccsbBroad304_03736	SUCNR1	GPCR / Class A : Orphans
443	65.91	kd	CGS001-6643	SNX2	Sorting nexins
444	65.88	oe	ccsbBroad304_00326	CLK1	CDC-like kinases
445	65.86	kd	CGS001-154197	PNLDC1	-
446	65.86	kd	CGS001-2717	GLA	-
447	65.81	kd	CGS001-1009	CDH11	Cadherins / Major cadherins
448	65.77	kd	CGS001-25825	BACE2	Pepsin
449	65.71	kd	CGS001-6429	SRSF4	RNA binding motif (RRM) containing
450	65.67	cc		SRC inhibitor	-
451	65.62	oe	ccsbBroad304_08152	PSAT1	-
452	65.6	kd	CGS001-7311	UBA52	L ribosomal proteins
453	65.57	oe	ccsbBroad304_06985	SORD	-
454	65.47	oe	ccsbBroad304_09354	IGSF8	CD molecules
455	65.45	cp	BRD-K17743697	KB-R7943	Sodium/calcium exchange inhibitor
456	65.45	kd	CGS001-3827	KNG1	Endogenous ligands
457	65.37	oe	ccsbBroad304_06954	SLC1A1	Glutamate transporter subfamily
458	65.36	oe	ccsbBroad304_08797	FASTKD5	-
459	65.36	kd	CGS001-7511	XPNPEP1	Methionyl aminopeptidase
460	65.21	oe	ccsbBroad304_09983	ZNF454	Zinc fingers, C2H2-type
461	65.19	kd	CGS001-4074	M6PR	-
462	65.03	cp	BRD-K11927976	ER-27319	Mediator release inhibitor
463	65.03	kd	CGS001-256297	PTF1A	Basic helix-loop-helix proteins
464	64.88	cp	BRD-A07765530	epinephrine	carbonic anhydrase activator
465	64.83	oe	ccsbBroad304_08853	RGS18	Regulators of G-protein signaling
466	64.83	cp	BRD-K68407802	KIN001-055	EGFR inhibitor
467	64.8	cp	BRD-K34330170	rotenonic-acid	Retinoid receptor antagonist
468	64.7	cp	BRD-K11630072	carmofur	Thymidylate synthase inhibitor
469	64.69	cp	BRD-K16554956	PTB1	AMPK activator
470	64.64	kd	CGS001-467	ATF3	basic leucine zipper proteins
471	64.41	cp	BRD-K81209512	AG-494	EGFR inhibitor
472	64.36	kd	CGS001-90	ACVR1	Type I receptor serine/threonine kinases
473	64.34	cp	BRD-K12513978	fenbufen	Cyclooxygenase inhibitor
474	64.27	kd	CGS001-4351	MPI	-
475	64.23	oe	ccsbBroad304_01061	NAB2	-
476	64.18	kd	CGS001-1213	CLTC	-
477	64.17	cp	BRD-K54256913	MK-1775	WEE1 kinase inhibitor
478	64.13	cp	BRD-K65285700	BRD-K65285700	Cannabinoid receptor agonist
479	64.03	cp	BRD-K81473089	tacrine	Acetylcholinesterase inhibitor
480	64.01	cp	BRD-K11696279	BU-239	Imidazoline receptor agonist
481	64.01	kd	CGS001-7407	VARS	Aminoacyl tRNA synthetases / Class I
482	63.87	kd	CGS001-290	ANPEP	Aminopeptidase N
483	63.72	cp	BRD-K49865102	PD-0325901	MEK inhibitor
484	63.61	oe	ccsbBroad304_02349	MPHOSPH9	-
485	63.6	cp	BRD-A63546914	RO-04-5595	Glutamate receptor antagonist
486	63.51	oe	ccsbBroad304_01421	RPL11	L ribosomal proteins
487	63.45	kd	CGS001-21	ABCA3	ATP binding cassette transporters / subfamily A
488	63.4	cp	BRD-K76133116	benzydamine	Membrane integrity inhibitor
489	63.25	kd	CGS001-4849	CNOT3	-
490	63.17	cp	BRD-K09549677	mibefradil	T-type calcium channel blocker
491	63.1	cp	BRD-K50891186	GR-103691	Dopamine receptor antagonist
492	62.87	kd	CGS001-339500	ZNF678	Zinc fingers, C2H2-type
493	62.79	cp	BRD-K68392338	ZK-93426	Benzodiazepine receptor antagonist
494	62.74	oe	ccsbBroad304_07287	HYAL2	-
495	62.74	cp	BRD-A50675702	fipronil	GABA gated chloride channel blocker
496	62.6	cp	BRD-K50128260	sildenafil	Phosphodiesterase inhibitor
497	62.5	cp	BRD-A54029483	IRL-2500	Endothelin receptor antagonist
498	62.45	oe	ccsbBroad304_01078	NDUFV2	Mitochondrial respiratory chain complex / Complex I
499	62.13	oe	ccsbBroad304_00469	DUT	-
500	62.08	oe	ccsbBroad304_10857	MKNK2	MKN subfamily
501	62.06	cc		NADH ubiquinone oxidoreductase supernumerary subunits LOF	-
502	61.98	cp	BRD-K04210847	tamoxifen	Estrogen receptor antagonist
503	61.85	cp	BRD-K06234293	LY-364947	TGF beta receptor inhibitor
504	61.82	kd	CGS001-10390	CEPT1	-
505	61.73	kd	CGS001-8678	BECN1	-
506	61.69	cp	BRD-K68507560	dicycloverine	Acetylcholine receptor antagonist
507	61.64	cp	BRD-K72034655	peucedanin	Apoptosis stimulant
508	61.49	oe	ccsbBroad304_07808	RAB11FIP2	-
509	61.39	cp	BRD-A13122391	triptolide	RNA polymerase inhibitor
510	61.39	oe	ccsbBroad304_05773	ADCY9	Adenylyl cyclases
511	61.36	cp	BRD-K75532464	FTI-276	Farnesyltransferase inhibitor
512	61.18	kd	CGS001-151742	PPM1L	Serine/threonine phosphatases / Protein phosphatases, Mg2+/Mn2+ dependent
513	61.17	cp	BRD-K13544237	r(-)-propylnorapomorphine	Dopamine receptor agonist
514	61.12	cp	BRD-K32318651	acyclovir	DNA polymerase inhibitor
515	61.02	cp	BRD-K50464341	berbamine	Calmodulin antagonist
516	60.99	kd	CGS001-1632	ECI1	-
517	60.98	oe	ccsbBroad304_03506	AURKAIP1	-
518	60.92	cp	BRD-K18250272	propoxycaine	Local anesthetic
519	60.9	oe	ccsbBroad304_07217	AXIN2	-
520	60.77	kd	CGS001-4668	NAGA	-
521	60.76	cp	BRD-K34581968	BMS-536924	IGF-1 inhibitor
522	60.74	cp	BRD-K85242180	beta-CCP	Indoleamine 2,3-dioxygenase inhibitor
523	60.71	kd	CGS001-1211	CLTA	-
524	60.65	kd	CGS001-116519	APOA5	Apolipoproteins
525	60.61	kd	CGS001-4860	PNP	-
526	60.59	oe	ccsbBroad304_05821	ANXA1	Annexins
527	60.59	cp	BRD-K92817986	BJM-CSC-19	MEK inhibitor
528	60.57	kd	CGS001-10196	PRMT3	Protein arginine N-methyltransferases
529	60.54	oe	ccsbBroad304_06597	MSX2	Homeoboxes / ANTP class : NKL subclass
530	60.52	kd	CGS001-6776	STAT5A	SH2 domain containing
531	60.5	oe	ccsbBroad304_06229	FUS	RNA binding motif (RRM) containing
532	60.44	oe	ccsbBroad304_02548	PROKR1	GPCR / Class A : Prokineticin receptors
533	60.41	kd	CGS001-2987	GUK1	-
534	60.29	oe	ccsbBroad304_02889	WWTR1	Hippo Signaling
535	60.28	cp	BRD-A71262238	nafadotride	Dopamine receptor antagonist
536	60.2	oe	ccsbBroad304_07080	TM7SF2	-
537	60.11	kd	CGS001-6535	SLC6A8	GABA transporter subfamily
538	60.11	kd	CGS001-57512	GPR158	GPCR / Class C : Orphans
539	60.07	kd	CGS001-55802	DCP1A	-
540	60.02	oe	ccsbBroad304_08255	ZNF219	Zinc fingers, C2H2-type
541	59.92	oe	ccsbBroad304_05787	ADRBK1	BARK/GRK2 subfamily
542	59.91	cp	BRD-K03670461	tyrphostin-AG-82	EGFR inhibitor
543	59.87	kd	CGS001-29940	DSE	-
544	59.85	cp	BRD-K80451230	zamifenacin	Acetylcholine receptor antagonist
545	59.84	kd	CGS001-3339	HSPG2	Immunoglobulin superfamily / Immunoglobulin-like domain containing
546	59.75	oe	ccsbBroad304_08313	ZNF581	Zinc fingers, C2H2-type
547	59.68	cp	BRD-K83636919	entacapone	Catechol O methyltransferase inhibitor
548	59.52	oe	ccsbBroad304_02053	BTRC	F-boxes / WD-40 domains
549	59.51	kd	CGS001-369	ARAF	RAF family
550	59.49	oe	ccsbBroad304_09195	MCM8	-
551	59.47	cp	BRD-K65331431	retinyl	vitamin analog
552	59.46	cp	BRD-K59332007	linopirdine	Potassium channel blocker
553	59.34	kd	CGS001-2547	XRCC6	XRCC DNA Repair
554	59.34	kd	CGS001-2896	GRN	-
555	59.29	cp	BRD-K73196317	urapidil	Adrenergic receptor antagonist
556	59.21	oe	ccsbBroad304_02205	WTAP	-
557	59.2	cp	BRD-K41859756	NVP-AUY922	HSP inhibitor
558	59.13	oe	ccsbBroad304_06574	MDH2	-
559	59.12	kd	CGS001-10051	SMC4	Structural maintenance of chromosomes proteins
560	59.01	kd	CGS001-7534	YWHAZ	-
561	58.93	kd	CGS001-4671	NAIP	Inhibitors of apoptosis (IAP) protein family
562	58.85	kd	CGS001-338	APOB	Apolipoproteins
563	58.8	kd	CGS001-1384	CRAT	-
564	58.58	oe	ccsbBroad304_01379	RBBP6	-
565	58.58	cp	BRD-A01787639	naftopidil	Adrenergic receptor antagonist
566	58.57	oe	ccsbBroad304_06694	SERPINA5	Serine (or cysteine) peptidase inhibitors
567	58.53	kd	CGS001-23528	ZNF281	Zinc fingers, C2H2-type
568	58.48	oe	ccsbBroad304_06800	PSMB7	Proteasome subunits
569	58.48	kd	CGS001-10668	CGRRF1	RING-type (C3HC4) zinc fingers
570	58.47	oe	ccsbBroad304_02157	MED21	-
571	58.38	kd	CGS001-4016	LOXL1	-
572	58.33	cp	BRD-K37792168	denbufylline	Phosphodiesterase inhibitor
573	58.33	kd	CGS001-9891	NUAK1	NuaK subfamily
574	58.14	oe	ccsbBroad304_05901	POLR3D	RNA polymerase subunits
575	58	kd	CGS001-147948	ZNF582	Zinc fingers, C2H2-type
576	57.98	cp	BRD-K33583600	isoliquiritigenin	Guanylate cyclase activator
577	57.68	oe	ccsbBroad304_06671	OPA1	-
578	57.68	oe	ccsbBroad304_00510	EPHX2	-
579	57.67	kd	CGS001-405	ARNT	Basic helix-loop-helix proteins
580	57.53	oe	ccsbBroad304_06168	EPHA3	Type XIII RTKs: Ephrin receptor family
581	57.43	cp	BRD-A26095496	clobetasol	Glucocorticoid receptor agonist
582	57.34	oe	ccsbBroad304_02080	USP14	Ubiquitin-specific peptidases
583	57.26	oe	ccsbBroad304_03637	DOK4	Pleckstrin homology (PH) domain containing
584	57.16	cp	BRD-A09828896	SKF-81297	Dopamine receptor agonist
585	57.05	cp	BRD-A39522003	OMDM-2	FAAH inhibitor
586	57.04	cp	BRD-K46862739	metyrapone	Cytochrome P450 inhibitor
587	57.02	cp	BRD-K09635134	l-erythro-MAPP	negative control for D-erythro-MAPP
588	56.99	kd	CGS001-8864	PER2	-
589	56.94	cp	BRD-K55591206	epigallocatechin	Nitric oxide synthase inhibitor
590	56.88	kd	CGS001-8894	EIF2S2	Serine/threonine phosphatases / Protein phosphatase 1, regulatory subunits
591	56.83	kd	CGS001-3676	ITGA4	Integrins
592	56.77	cp	BRD-A79903587	tegafur	Thymidylate synthase inhibitor
593	56.69	cp	BRD-A26845397	isamoltan	Adrenergic receptor antagonist
594	56.65	oe	ccsbBroad304_10758	CTBP2	-
595	56.54	kd	CGS001-79712	GTDC1	Glycosyltransferase group 1 domain containing
596	56.53	kd	CGS001-8334	HIST1H2AC	Histones / Replication-dependent
597	56.42	oe	ccsbBroad304_05390	DUSP28	Protein tyrosine phosphatases / Class I Cys-based PTPs : Atypical dual specificity phosphatases
598	56.4	kd	CGS001-2990	GUSB	-
599	56.34	cp	BRD-A94413429	NTNCB	Neuropeptide receptor antagonist
600	56.28	kd	CGS001-7353	UFD1L	-
601	56.27	oe	ccsbBroad304_00657	GNG4	-
602	56.21	cp	BRD-K64610608	EMF-bca1-57	caspase inhibitor
603	56.19	cp	BRD-A87479750	tenidap	Cyclooxygenase inhibitor
604	56.18	oe	ccsbBroad304_00380	CSNK1G2	Casein kinase 1 (CK1) family
605	56.17	kd	CGS001-166647	GPR125	Adhesion Class GPCRs
606	56.14	oe	ccsbBroad304_01609	STAT3	SH2 domain containing
607	56	kd	CGS001-6632	SNRPD1	-
608	55.91	cp	BRD-K26548821	quinpirole	Dopamine receptor agonist
609	55.91	kd	CGS001-2627	GATA6	GATA zinc finger domain containing
610	55.84	oe	ccsbBroad304_02011	TNFRSF6B	Tumour necrosis factor (TNF) receptor family
611	55.83	kd	CGS001-9488	PIGB	Dolichyl D-mannosyl phosphate dependent mannosyltransferases
612	55.83	kd	CGS001-2108	ETFA	-
613	55.8	cp	BRD-K68867920	quetiapine	Dopamine receptor antagonist
614	55.8	cp	BRD-K87696786	LY-456236	Glutamate receptor antagonist
615	55.72	kd	CGS001-64240	ABCG5	ATP binding cassette transporters / subfamily G
616	55.61	kd	CGS001-10657	KHDRBS1	-
617	55.53	cp	BRD-K85925969	zalcitabine	Nucleoside reverse transcriptase inhibitor
618	55.5	kd	CGS001-151306	GPBAR1	Bile acid receptor
619	55.47	cp	BRD-K39520573	GW-5074	Leucine rich repeat kinase inhibitor
620	55.4	kd	CGS001-57657	HCN3	Cyclic nucleotide-regulated channels
621	55.34	cp	BRD-K77947974	fluspirilene	Dopamine receptor antagonist
622	55.33	kd	CGS001-109	ADCY3	Adenylyl cyclases
623	55.19	kd	CGS001-7204	TRIO	Rho guanine nucleotide exchange factors
624	55.16	kd	CGS001-7128	TNFAIP3	OTU domain containing
625	55.1	kd	CGS001-431707	LHX8	Homeoboxes / LIM class
626	55.05	cp	BRD-A18579359	wiskostatin	Neural Wiskott-Aldrich syndrome protein inhibitor
627	55.03	cp	BRD-K18036262	L-168049	Glucagon receptor antagonist
628	55.02	cp	BRD-K00662280	CL-218872	GABA receptor agonist
629	54.95	cp	BRD-K68756823	FR-180204	-666
630	54.85	cp	BRD-K76872913	benzanthrone	Aromatic hydrocarbon derivative
631	54.66	oe	ccsbBroad304_08170	PIK3R4	Phosphatidylinositol kinases
632	54.57	cp	BRD-A61470182	n-formylmethionylalanine	macrophage activator
633	54.55	kd	CGS001-5371	PML	RING-type (C3HC4) zinc fingers
634	54.53	kd	CGS001-1959	EGR2	Zinc fingers, C2H2-type
635	54.51	cp	BRD-K74765201	tomelukast	Leukotriene receptor antagonist
636	54.42	oe	ccsbBroad304_07071	TKT	-
637	54.39	kd	CGS001-29116	MYLIP	-
638	54.34	oe	ccsbBroad304_02853	QPCT	Aminopeptidase Y
639	54.12	oe	ccsbBroad304_02632	PTP4A3	Protein tyrosine phosphatases
640	54	cp	BRD-K33396764	alpha-linolenic-acid	Omega 3 fatty acid stimulant
641	53.94	cp	BRD-K65146499	nabumetone	Cyclooxygenase inhibitor
642	53.84	kd	CGS001-678	ZFP36L2	RING-type (C3HC4) zinc fingers
643	53.61	cp	BRD-K06024458	n-arachidonyl-GABA	cannabinoid receptor agonist
644	53.6	cp	BRD-K67174588	toremifene	Estrogen receptor antagonist
645	53.56	kd	CGS001-161725	OTUD7A	OTU domain containing
646	53.55	cp	BRD-K03642198	AY-9944	Hedgehog pathway modulator
647	53.47	cp	BRD-K45330754	diethylstilbestrol	Estrogen receptor agonist
648	53.43	kd	CGS001-6670	SP3	Specificity protein transcription factors
649	53.39	cp	BRD-K12906962	dichlorobenzamil	Sodium/calcium exchange inhibitor
650	53.27	cp	BRD-K96862998	pirfenidone	TGF beta receptor inhibitor
651	53.14	oe	ccsbBroad304_05054	DTX3L	RING-type (C3HC4) zinc fingers
652	53.14	kd	CGS001-246778	IL27	Interleukins and interleukin receptors
653	52.99	cp	BRD-K14965640	ibuprofen	Cyclooxygenase inhibitor
654	52.97	oe	ccsbBroad304_01355	PYGL	Glycogen phosphorylases
655	52.97	kd	CGS001-567	B2M	Immunoglobulin superfamily / C1-set domain containing
656	52.9	oe	ccsbBroad304_05002	ZNF563	Zinc fingers, C2H2-type
657	52.89	cp	BRD-A49765801	fludroxycortide	Glucocorticoid receptor agonist
658	52.85	cp	BRD-A69512159	carbidopa	Aromatic L-amino acid decarboxylase inhibitor
659	52.8	oe	ccsbBroad304_00406	CYP1A1	Cytochrome P450s
660	52.77	oe	ccsbBroad304_06317	GPR26	GPCR / Class A : Orphans
661	52.76	cc		FXR antagonist	-
662	52.69	cp	BRD-K10670311	sulfasalazine	Antirheumatic
663	52.52	kd	CGS001-9404	LPXN	-
664	52.37	cp	BRD-K95202259	ML-3163	p38 MAPK inhibitor
665	52.36	oe	ccsbBroad304_03961	SMURF2	-
666	52.31	kd	CGS001-5411	PNN	-
667	52.23	cp	BRD-K46469693	SCH-442416	Adenosine receptor antagonist
668	52.18	cp	BRD-K08973992	linoleic-acid	Oxidative stress inducer
669	52.13	oe	ccsbBroad304_09445	MRGPRX3	GPCR / Class A : Orphans
670	52.12	kd	CGS001-6919	TCEA2	-
671	52.1	cp	BRD-K72783841	tyrphostin-AG-555	EGFR inhibitor
672	52.09	kd	CGS001-2710	GK	Glycerol kinases
673	52.08	cp	BRD-K63675182	triflupromazine	Dopamine receptor antagonist
674	52.05	oe	ccsbBroad304_03614	G2E3	Zinc fingers, PHD-type
675	51.92	cp	BRD-K17306061	aprepitant	Tachykinin antagonist
676	51.86	kd	CGS001-10975	UQCR11	Mitochondrial respiratory chain complex / Complex III
677	51.84	kd	CGS001-11065	UBE2C	Ubiquitin-conjugating enzymes E2
678	51.82	kd	CGS001-4891	SLC11A2	SLC11 family of proton-coupled metal ion transporters
679	51.78	kd	CGS001-7965	AIMP2	-
680	51.77	cc		IGF-1 inhibitor	-
681	51.75	oe	ccsbBroad304_10438	LGALS8	Lectins, galactoside-binding
682	51.75	kd	CGS001-51021	MRPS16	Mitochondrial ribosomal proteins / small subunits
683	51.67	oe	ccsbBroad304_09054	EGFL8	-
684	51.65	kd	CGS001-9784	SNX17	Sorting nexins
685	51.63	cp	BRD-K79404599	enzastaurin	PKC inhibitor
686	51.59	kd	CGS001-10468	FST	-
687	51.57	kd	CGS001-185	AGTR1	Angiotensin receptors
688	51.56	cp	BRD-K15502390	nevirapine	Reverse transcriptase inhibitor
689	51.54	oe	ccsbBroad304_02496	MTX2	-
690	51.52	kd	CGS001-4781	NFIB	-
691	51.48	cp	BRD-K41895714	AS-605240	PI3K inhibitor
692	51.34	cp	BRD-K97799481	theophylline	Adenosine receptor antagonist
693	51.34	kd	CGS001-3174	HNF4G	Hepatocyte nuclear factor-4 receptors
694	51.31	kd	CGS001-841	CASP8	Caspases
695	51.25	cp	BRD-K91699951	benzonatate	Local anesthetic
696	51.21	kd	CGS001-4851	NOTCH1	Ankyrin repeat domain containing
697	51.12	cp	BRD-A98378129	talniflumate	Cyclooxygenase inhibitor
698	51.12	kd	CGS001-960	CD44	CD molecules
699	51.07	cp	BRD-K41731458	triclosan	Enoyl-[acyl-carrier-protein] reductase [NADH] inhibitor
700	51.02	cp	BRD-K19605405	ZM-241385	Adenosine receptor antagonist
701	50.95	cp	BRD-K20285085	fostamatinib	SYK inhibitor
702	50.88	kd	CGS001-8576	STK16	NAK family
703	50.87	kd	CGS001-27346	TMEM97	-
704	50.86	cp	BRD-K05901394	terguride	Dopamine receptor agonist
705	50.8	oe	ccsbBroad304_09225	BUD13	-
706	50.74	cp	BRD-A02367930	ethinyl-estradiol	DNA directed DNA polymerase stimulant
707	50.72	cp	BRD-A68929948	DAPT-GSI-IX	Gamma secretase inhibitor
708	50.69	oe	ccsbBroad304_00398	CTSL2	-
709	50.6	cp	BRD-A51410489	yohimbine	Adrenergic receptor antagonist
710	50.57	oe	ccsbBroad304_06562	MAT1A	-
711	50.54	cp	BRD-K67013324	luzindole	Melatonin receptor antagonist
712	50.54	kd	CGS001-7263	TST	-
713	50.38	oe	ccsbBroad304_06847	RBBP4	WD repeat domain containing
714	50.3	kd	CGS001-9886	RHOBTB1	BTB/POZ domain containing
715	50.29	kd	CGS001-10456	HAX1	-
716	50.26	oe	ccsbBroad304_09446	MRGPRX4	GPCR / Class A : Orphans
717	50.24	kd	CGS001-3592	IL12A	Interleukins and interleukin receptors
718	50.19	oe	ccsbBroad304_07935	IFIT5	Tetratricopeptide (TTC) repeat domain containing
719	50.18	oe	ccsbBroad304_01211	PKM2	-
720	50.14	cp	BRD-A71657825	2-(biphenyl-4-ylsulfonamido)pentanedioic-acid	Matrix metalloprotease inhibitor
721	50.14	cp	BRD-K95992530	Cyclo-[Arg-Gly-Asp-D-Phe-Val]	integrin antagonist
722	50.13	kd	CGS001-5581	PRKCE	Eta subfamily
723	50.08	kd	CGS001-2195	FAT1	Cadherins / Cadherin-related
724	50.01	oe	ccsbBroad304_02229	TRAM2	-
725	49.93	cp	BRD-K07888107	depudecin	HDAC inhibitor
726	49.89	cp	BRD-A17065207	brefeldin-a	Protein synthesis inhibitor
727	49.85	oe	ccsbBroad304_03687	NSFL1C	UBX domain containing
728	49.85	cp	BRD-K32906660	bis-tyrphostin	EGFR inhibitor
729	49.76	cp	BRD-K50325075	UCL-2077	Slow after hyperpolarization channel blocker
730	49.76	cp	BRD-K63979671	etifenin	Compound used in hepatobiliary scans of the liver
731	49.63	cc		Estrogen receptor antagonist	-
732	49.6	kd	CGS001-5927	KDM5A	Histone demethylases
733	49.55	cp	BRD-A73909368	dactinomycin	RNA polymerase inhibitor
734	49.52	kd	CGS001-5997	RGS2	Endogenous ligands
735	49.51	kd	CGS001-2954	GSTZ1	Glutathione S-transferases / Soluble
736	49.47	kd	CGS001-122402	TDRD9	Tudor domain containing
737	49.46	kd	CGS001-5096	PCCB	Carboxylases
738	49.39	cp	BRD-A01145011	zebularine	DNA methyltransferase inhibitor
739	49.35	cp	BRD-A30435184	metergoline	Dopamine receptor agonist
740	49.27	kd	CGS001-11004	KIF2C	Kinesins
741	49.13	cp	BRD-K71512533	SNS-314	Aurora kinase inhibitor
742	49.09	kd	CGS001-2878	GPX3	-
743	49.08	oe	ccsbBroad304_01174	PEX13	-
744	49.04	oe	ccsbBroad304_04399	PGBD1	-
745	49.03	cp	BRD-K64402243	ivachtin	Caspase inhibitor
746	48.97	oe	ccsbBroad304_07783	PMF1-BGLAP	-
747	48.9	cp	BRD-A85280935	quinpirole	Dopamine receptor agonist
748	48.84	cp	BRD-K57546357	prunetin	Breast cancer resistance protein inhibitor
749	48.76	cp	BRD-K09635314	M-3M3FBS	phospholipase activator
750	48.72	cp	BRD-K13049116	BMS-754807	IGF-1 inhibitor
751	48.56	oe	ccsbBroad304_07805	SCAF8	RNA binding motif (RRM) containing
752	48.51	oe	ccsbBroad304_05931	CAPG	-
753	48.47	cp	BRD-K15567136	papaverine	Phosphodiesterase inhibitor
754	48.43	kd	CGS001-51271	UBAP1	-
755	48.31	oe	ccsbBroad304_03658	DCP1A	-
756	48.23	cp	BRD-K84639753	safinamide	Dopamine uptake inhibitor
757	48.19	cp	BRD-A37817666	picrotoxin	GABA receptor antagonist
758	48.15	oe	ccsbBroad304_00412	CYP3A5	Cytochrome P450s
759	47.79	cp	BRD-A56020723	CA-074-Me	Cathepsin inhibitor
760	47.74	cp	BRD-K59753853	MDL-29951	Glutamate receptor antagonist
761	47.73	cp	BRD-K07117950	imperatorin	CDK inhibitor
762	47.65	oe	ccsbBroad304_07565	RBM6	G patch domain containing
763	47.6	kd	CGS001-2243	FGA	Endogenous ligands
764	47.54	kd	CGS001-23380	SRGAP2	Rho GTPase activating proteins
765	47.49	kd	CGS001-64425	POLR1E	RNA polymerase subunits
766	47.42	kd	CGS001-5127	CDK16	Cyclin-dependent kinases, TAIRE subfamily
767	47.41	kd	CGS001-1459	CSNK2A2	Casein kinase 2 (CK2) family
768	47.37	cp	BRD-A22707317	SB-205384	GABA receptor modulator
769	47.36	oe	ccsbBroad304_02416	TUBB4B	-
770	47.36	cp	BRD-A65440446	cimaterol	Adrenergic receptor agonist
771	47.25	kd	CGS001-26277	TINF2	-
772	47.24	oe	ccsbBroad304_05979	CDK9	Cyclin-dependent kinases, CDK9 subfamily
773	46.89	cc		HSP inhibitor	-
774	46.82	kd	CGS001-26020	LRP10	Low density lipoprotein receptors
775	46.64	kd	CGS001-6660	SOX5	SRY (sex determining region Y)-boxes
776	46.59	cp	BRD-A42571354	cetirizine	Histamine receptor antagonist
777	46.48	kd	CGS001-6204	RPS10	S ribosomal proteins
778	46.37	kd	CGS001-147807	ZNF524	Zinc fingers, C2H2-type
779	46.29	oe	ccsbBroad304_00784	HRAS	RAS subfamily
780	46.21	cp	BRD-K83144676	olmesartan	Angiotensin antagonist
781	46.21	cp	BRD-A62809825	thapsigargin	ATPase inhibitor
782	46.13	cp	BRD-K71266197	PSB-06126	NTPDase inhibitor
783	46.06	cp	BRD-K83322645	L-693403	Sigma receptor agonist
784	46.01	oe	ccsbBroad304_00144	B2M	Immunoglobulin superfamily / C1-set domain containing
785	45.99	cp	BRD-K96263742	GW-7647	PPAR receptor agonist
786	45.76	cp	BRD-K11634954	GBR-13069	Dopamine uptake inhibitor
