Rank	Score	Type	ID	Name	Description
393	62.91	cp	BRD-K34820100	tebuthiuron	Photosynthesis inhibitor
394	62.57	cp	BRD-K54330070	SB-202190	p38 MAPK inhibitor
395	62.56	cp	BRD-K30743633	TCPOBOP	CAR agonist
396	62.54	oe	ccsbBroad304_02394	ZNF267	Zinc fingers, C2H2-type
397	62.52	cc		PKC inhibitor	-
398	62.43	oe	ccsbBroad304_03161	FOXP3	Forkhead boxes
399	62.32	kd	CGS001-2837	UTS2R	Urotensin receptor
400	62.06	kd	CGS001-126823	KLHDC9	-
401	62	cc		VEGFR inhibitor	-
402	61.91	cp	BRD-K63165456	norcyclobenzaprine	Adrenergic receptor agonist
403	61.87	cp	BRD-A25576662	streptozotocin	DNA alkylating agent
404	61.43	oe	ccsbBroad304_07548	TSSC4	-
405	61.41	oe	ccsbBroad304_02425	CDIPT	-
406	61.39	cp	BRD-K56334280	amonafide	Topoisomerase inhibitor
407	61.35	cp	BRD-A83326220	brazilin	Nitric oxide production inhibitor
408	61.33	kd	CGS001-26520	TIMM9	-
409	61.27	cp	BRD-K05804044	AZ-628	RAF inhibitor
410	61.01	kd	CGS001-9813	KIAA0494	-
411	60.99	cp	BRD-K63150726	JTE-907	Cannabinoid receptor inverse agonist
412	60.86	oe	ccsbBroad304_06954	SLC1A1	Glutamate transporter subfamily
413	60.83	oe	ccsbBroad304_06494	KLRC1	CD molecules
414	60.83	kd	CGS001-3054	HCFC1	-
415	60.73	kd	CGS001-8325	FZD8	GPCR / Class F : Frizzled receptors
416	60.7	kd	CGS001-57018	CCNL1	-
417	60.59	cp	BRD-K41707108	ceramide	Phosphoenolpyruvate carboxylase activator
418	60.48	cp	BRD-K40530731	hyoscyamine	Acetylcholine receptor antagonist
419	60.47	cp	BRD-K68202742	trichostatin-a	HDAC inhibitor
420	60.27	cp	BRD-A58048407	nimodipine	Calcium channel blocker
421	60.18	cp	BRD-K13646352	midostaurin	FLT3 inhibitor
422	60.16	cp	BRD-K18909381	CGS-12066B	Serotonin receptor agonist
423	60.13	cp	BRD-K47693913	evoxine	Furoquinoline alkaloid
424	60.12	kd	CGS001-3725	JUN	basic leucine zipper proteins
425	60.08	cp	BRD-K15791587	L-733060	Tachykinin antagonist
426	60.04	cc		HSP inhibitor	-
427	60	kd	CGS001-25836	NIPBL	-
428	59.98	oe	ccsbBroad304_09881	RFX6	-
429	59.93	cp	BRD-A73605923	mocimycin	Protein synthesis inhibitor
430	59.92	kd	CGS001-3799	KIF5B	Kinesins
431	59.91	kd	CGS001-975	CD81	CD molecules
432	59.9	cp	BRD-K06198550	isorotenone	Mitochondrial complex I inhibitor
433	59.88	oe	ccsbBroad304_06670	OGG1	-
434	59.71	oe	ccsbBroad304_00734	HDAC1	Histone deacetylases
435	59.71	cp	BRD-K44876623	zolpidem	Benzodiazepine receptor agonist
436	59.67	oe	ccsbBroad304_00838	IGFBP5	insulin-like growth factor (IGF) binding proteins
437	59.63	kd	CGS001-4313	MMP2	Matrix metallopeptidase
438	59.62	cp	BRD-K28120222	parthenolide	NFkB pathway inhibitor
439	59.53	oe	ccsbBroad304_07876	LARS2	Aminoacyl tRNA synthetases / Class I
440	59.53	kd	CGS001-9252	RPS6KA5	MSK subfamily
441	59.36	oe	ccsbBroad304_00163	PRDM1	Zinc fingers, C2H2-type
442	59.35	kd	CGS001-539	ATP5O	ATPases / F-type
443	59.32	oe	ccsbBroad304_02580	TMED10	-
444	59.24	oe	ccsbBroad304_03961	SMURF2	-
445	59.21	cp	BRD-A27143604	DPN	Estrogen receptor agonist
446	59.18	cp	BRD-A48570745	ivermectin	GABA receptor agonist
447	59.16	kd	CGS001-3315	HSPB1	Heat shock proteins / HSPB
448	59.03	oe	ccsbBroad304_01313	PSMB9	Proteasome (prosome, macropain) subunits
449	58.98	oe	ccsbBroad304_01613	STK11	LKB subfamily
450	58.93	kd	CGS001-26292	MYCBP	-
451	58.83	oe	ccsbBroad304_03404	POLE3	DNA polymerases
452	58.78	kd	CGS001-11344	TWF2	Twinfilin subfamily
453	58.48	cp	BRD-A98299281	velnacrine	cholinesterase inhibitor
454	58.42	cp	BRD-K70914287	BIBX-1382	EGFR inhibitor
455	58.4	cp	BRD-K97061094	azacyclonol	Histamine receptor antagonist
456	58.38	cp	BRD-K79353516	indolophenanthridine	CALY activator
457	58.06	oe	ccsbBroad304_00359	CPT1A	-
458	57.95	oe	ccsbBroad304_00709	GUK1	-
459	57.85	kd	CGS001-56005	C19ORF10	-
460	57.83	cp	BRD-A30435184	metergoline	Dopamine receptor agonist
461	57.82	oe	ccsbBroad304_09758	APOBEC3H	Apolipoprotein B mRNA editing enzymes
462	57.81	cp	BRD-A70649075	sulconazole	Sterol demethylase inhibitor
463	57.57	cp	BRD-K68174511	torin-2	MTOR inhibitor
464	57.53	cp	BRD-K36377456	marmesin	Angiogenesis inhibitor
465	57.48	kd	CGS001-5529	PPP2R5E	Serine/threonine phosphatases / Protein phosphatase 2, regulatory subunits
466	57.39	cp	BRD-K66615216	moxifloxacin	Bacterial DNA gyrase inhibitor
467	57.38	kd	CGS001-5440	POLR2K	RNA polymerase subunits
468	57.27	oe	ccsbBroad304_02633	LSM6	-
469	57.15	cp	BRD-A18202423	CPCCOEt	Glutamate receptor antagonist
470	56.64	cp	BRD-K81847782	scandenin	Plant compound with antimicrobial activity
471	56.62	kd	CGS001-1727	CYB5R3	-
472	56.49	cp	BRD-K50938287	sumatriptan	Serotonin receptor agonist
473	56.49	kd	CGS001-344561	GPR148	GPCR / Class A : Orphans
474	56.48	cp	BRD-K68756823	FR-180204	-666
475	56.41	oe	ccsbBroad304_02686	COPZ1	-
476	56.34	oe	ccsbBroad304_00421	DAPK1	Death-associated kinase (DAPK) family
477	56.26	cp	BRD-K53414658	tivozanib	VEGFR inhibitor
478	56.11	kd	CGS001-23223	RRP12	-
479	56.1	oe	ccsbBroad304_00816	IDE	Pitrilysin
480	56.01	cp	BRD-A73581086	ergometrine	Adrenergic receptor agonist
481	55.91	kd	CGS001-55234	SMU1	WD repeat domain containing
482	55.91	kd	CGS001-166647	GPR125	Adhesion Class GPCRs
483	55.81	cp	BRD-K16277217	piperacetazine	Dopamine receptor antagonist
484	55.81	cp	BRD-K71731651	PNU-120596	Acetylcholine receptor agonist
485	55.81	kd	CGS001-3398	ID2	Basic helix-loop-helix proteins
486	55.72	cp	BRD-K30990140	FR-122047	Cyclooxygenase inhibitor
487	55.71	oe	ccsbBroad304_08775	SQRDL	-
488	55.71	cp	BRD-K60219430	serdemetan	MDM inhibitor
489	55.5	cp	BRD-K69840642	ISOX	HDAC inhibitor
490	55.36	cp	BRD-A18043272	phensuximide	Succinimide antiepileptic
491	55.27	kd	CGS001-3126	HLA-DRB4	Immunoglobulin superfamily / C1-set domain containing
492	55.21	kd	CGS001-4723	NDUFV1	Mitochondrial respiratory chain complex / Complex I
493	55.17	cp	BRD-A87387433	cefpodoxime	Bacterial cell wall synthesis inhibitor
494	55.12	oe	ccsbBroad304_04802	COX6B2	Mitochondrial respiratory chain complex / Complex IV
495	55.04	oe	ccsbBroad304_02578	EBNA1BP2	-
496	54.89	kd	CGS001-7353	UFD1L	-
497	54.84	oe	ccsbBroad304_04780	GPR139	GPCR / Class A : Orphans
498	54.65	kd	CGS001-353322	ANKRD37	Ankyrin repeat domain containing
499	54.58	cp	BRD-K89708791	rifaximin	RNA synthesis inhibitor
500	54.49	kd	CGS001-10468	FST	-
501	54.45	cp	BRD-K68437527	EMF-bca1-60	caspase inhibitor
502	54.43	oe	ccsbBroad304_03117	CERS2	Homeoboxes / CERS class
503	54.33	cp	BRD-K12079898	PD-160170	Neuropeptide receptor antagonist
504	54.28	cp	BRD-K88677950	PD-198306	MAP kinase inhibitor
505	54.24	cp	BRD-K19284129	salvinorin-a	Opioid receptor agonist
506	54.21	cp	BRD-K50018155	RS-67506	Serotonin receptor partial agonist
507	54.04	cp	BRD-K41170226	deoxycholic-acid	G protein-coupled receptor agonist
508	53.98	kd	CGS001-7360	UGP2	-
509	53.87	cp	BRD-K94080537	diethyltoluamide	DEET activator of fly antenna ionotropic receptor IR40a
510	53.57	oe	ccsbBroad304_00837	IGFBP4	insulin-like growth factor (IGF) binding proteins
511	53.53	oe	ccsbBroad304_03506	AURKAIP1	-
512	53.45	kd	CGS001-7982	ST7	-
513	53.42	oe	ccsbBroad304_07671	SIX2	Homeoboxes / SINE class
514	53.21	cp	BRD-A02481876	importazole	Importin-beta transport receptor inhibitor
515	53.16	cp	BRD-K87919739	tyrphostin-AG-825	Receptor tyrosine protein kinase inhibitor
516	53.07	cp	BRD-A39290993	cyproterone	Androgen receptor antagonist
517	53.05	oe	ccsbBroad304_05142	OLIG3	Basic helix-loop-helix proteins
518	52.93	kd	CGS001-1044	CDX1	Homeoboxes / ANTP class : HOXL subclass
519	52.77	cp	BRD-K66412701	pazufloxacin	Topoisomerase inhibitor
520	52.77	cp	BRD-K08890269	CO-102862	Sodium channel blocker
521	52.72	kd	CGS001-960	CD44	CD molecules
522	52.67	oe	ccsbBroad304_08010	FBXO5	F-boxes / other
523	52.52	cp	BRD-A75478957	PD-166793	Metalloproteinase inhibitor
524	52.44	kd	CGS001-57019	CIAPIN1	-
525	52.41	cp	BRD-K57718010	pentylenetetrazol	GABA receptor antagonist
526	52.34	cp	BRD-K82746043	navitoclax	BCL inhibitor
527	52.32	cp	BRD-K70327191	benzoxiquine	Anti-infective
528	52.22	kd	CGS001-431707	LHX8	Homeoboxes / LIM class
529	52.2	cp	BRD-K61951118	FG-7142	GABA benzodiazepine site receptor inverse agonist
530	52.16	cp	BRD-K04414442	SB-222200	Tachykinin antagonist
531	52.11	cc		EGFR inhibitor	-
532	52.11	oe	ccsbBroad304_00370	CS	-
533	52.11	cp	BRD-K28863208	PNU-282987	Cholinergic receptor agonist
534	51.94	kd	CGS001-9133	CCNB2	-
535	51.93	kd	CGS001-3791	KDR	Type IV RTKs: VEGF (vascular endothelial growth factor) receptor family
536	51.83	oe	ccsbBroad304_03591	ETNK1	-
537	51.76	kd	CGS001-11136	SLC7A9	SLC7 family
538	51.73	cp	BRD-A55946879	BW-B70C	Lipoxygenase inhibitor
539	51.64	oe	ccsbBroad304_02581	ASCC3	-
540	51.6	cp	BRD-K91370081	anisomycin	DNA synthesis inhibitor
541	51.52	cp	BRD-K57546357	prunetin	Breast cancer resistance protein inhibitor
542	51.44	cp	BRD-K68246049	TTNPB	Retinoid receptor agonist
543	51.36	cp	BRD-K94176593	TWS-119	Glycogen synthase kinase inhibitor
544	51.3	kd	CGS001-5355	PLP2	-
545	51.25	oe	ccsbBroad304_01701	TPI1	-
546	51.23	cp	BRD-A56012032	thiorphan	Membrane metalloendopeptidase inhibitor
547	50.93	oe	ccsbBroad304_00652	GNAS	-
548	50.92	kd	CGS001-10623	POLR3C	RNA polymerase subunits
549	50.74	oe	ccsbBroad304_02094	FIBP	-
550	50.72	kd	CGS001-163059	ZNF433	Zinc fingers, C2H2-type
551	50.63	cp	BRD-K12516989	zaprinast	Phosphodiesterase inhibitor
552	50.57	cp	BRD-K87696786	LY-456236	Glutamate receptor antagonist
553	50.57	kd	CGS001-10616	RBCK1	RING-type (C3HC4) zinc fingers
554	50.57	kd	CGS001-488	ATP2A2	Calcium-ATPases
555	50.5	kd	CGS001-840	CASP7	Caspases
556	50.46	oe	ccsbBroad304_07260	LGR5	GPCR / Class A : Orphans
557	50.22	cp	BRD-K02950022	BMS-299897	Gamma secretase inhibitor
558	50.17	kd	CGS001-1036	CDO1	-
559	50.1	oe	ccsbBroad304_03005	HCAR1	GPCR / Class A : Hydroxy-carboxylic acid receptors
560	50.01	kd	CGS001-8869	ST3GAL5	Sialyltransferases
561	49.85	kd	CGS001-6595	SMARCA2	Non-enzymatic BRD containing proteins
562	49.75	kd	CGS001-8837	CFLAR	Endogenous ligands
563	49.74	kd	CGS001-210	ALAD	-
564	49.49	kd	CGS001-125965	COX6B2	Mitochondrial respiratory chain complex / Complex IV
565	49.39	cp	BRD-A71765365	mepireserpate	Catecholamine depleting sympatholytic
566	49.33	oe	ccsbBroad304_00047	AKT2	Akt (Protein kinase B)
567	49.29	cp	BRD-K94830329	ataluren	CFTR channel agonist
568	49.18	cp	BRD-K39823328	VU-0366037-2	Glutamate receptor modulator
569	49.09	cp	BRD-K82823804	SA-792987	PKC inhibitor
570	49.03	cp	BRD-K42095107	daidzein	Estrogen receptor agonist
571	49.03	kd	CGS001-2583	B4GALNT1	Beta 4-glycosyltransferases
572	48.75	cp	BRD-K19352500	prochlorperazine	Dopamine receptor antagonist
573	48.75	kd	CGS001-3399	ID3	Basic helix-loop-helix proteins
574	48.69	cp	BRD-A81772229	simvastatin	HMGCR inhibitor
575	48.67	oe	ccsbBroad304_04309	HDAC10	Histone deacetylases
576	48.63	kd	CGS001-10058	ABCB6	ATP binding cassette transporters / subfamily B
577	48.59	kd	CGS001-4734	NEDD4	-
578	48.58	cp	BRD-K96670504	lonidamine	Glucokinase inhibitor
579	48.35	kd	CGS001-84765	ZNF577	Zinc fingers, C2H2-type
580	48.3	oe	ccsbBroad304_00077	APEX1	-
581	48.17	kd	CGS001-51330	TNFRSF12A	Tumour necrosis factor (TNF) receptor family
582	48.12	oe	ccsbBroad304_00277	CDK4	Cyclin-dependent kinases, CDK4 subfamily
583	48.1	cp	BRD-A07780951	orciprenaline	Adrenergic receptor agonist
584	48.02	kd	CGS001-4000	LMNA	Intermediate filaments type V, lamins
585	48	oe	ccsbBroad304_10024	ZNF680	Zinc fingers, C2H2-type
586	47.8	cp	BRD-K19136521	indirubin	CDK inhibitor
587	47.75	kd	CGS001-29957	SLC25A24	Mitochondrial nucleotide transporter subfamily
588	47.69	kd	CGS001-8764	TNFRSF14	Tumour necrosis factor (TNF) receptor family
589	47.69	kd	CGS001-5144	PDE4D	Phosphodiesterases
590	47.62	cp	BRD-K09537769	NU-7026	DNA dependent protein kinase inhibitor
591	47.58	cp	BRD-K86003836	flubendazole	Tubulin inhibitor
592	47.55	oe	ccsbBroad304_00744	HLA-DRB3	Immunoglobulin superfamily / C1-set domain containing
593	47.54	cp	BRD-K83988098	alvespimycin	HSP inhibitor
594	47.52	cp	BRD-K08556791	ethoprop	Acetylcholinesterase inhibitor
595	47.36	oe	ccsbBroad304_07935	IFIT5	Tetratricopeptide (TTC) repeat domain containing
596	47.14	cp	BRD-K87049188	fusaric-acid	Dopamine beta hydroxylase inhibitor
597	46.8	cp	BRD-K89210380	biotin	Vitamin B
598	46.71	kd	CGS001-147948	ZNF582	Zinc fingers, C2H2-type
599	46.71	kd	CGS001-55907	CMAS	-
600	46.7	cp	BRD-A17065207	brefeldin-a	Protein synthesis inhibitor
601	46.63	kd	CGS001-54861	SNRK	SNRK subfamily
602	46.55	oe	ccsbBroad304_02506	EBP	-
603	46.43	kd	CGS001-64343	AZI2	-
604	46.41	cp	BRD-A72483914	spiroxatrine	Serotonin receptor antagonist
605	46.39	oe	ccsbBroad304_01617	STX4	-
606	46.18	cp	BRD-K81376179	TCS-359	FLT3 inhibitor
607	46.13	oe	ccsbBroad304_01676	TLE1	WD repeat domain containing
608	46.06	cp	BRD-K00610438	altanserin	Serotonin receptor antagonist
609	46.05	cp	BRD-K95899059	LY-344864	Serotonin receptor agonist
610	46	cp	BRD-A29082194	gitoxigenin	ATPase inhibitor
611	45.97	cp	BRD-A85472596	L-670596	Prostanoid receptor antagonist
612	45.86	cp	BRD-A50157456	terbutaline	Adrenergic receptor agonist
613	45.85	kd	CGS001-5720	PSME1	Proteasome (prosome, macropain) subunits
614	45.74	oe	ccsbBroad304_05801	ALDH3A1	Aldehyde dehydrogenases
615	45.72	cp	BRD-K83637872	SANT-1	Smoothened receptor antagonist
616	45.68	cp	BRD-K08998509	fananserin	Dopamine receptor antagonist
617	45.67	cp	BRD-K69932463	AZD-8055	MTOR inhibitor
618	45.54	oe	ccsbBroad304_02336	LPAR6	GPCR / Class A : Lysophospholipid receptors : Lysophosphatidic acid
619	45.53	oe	ccsbBroad304_07993	ZBTB20	BTB/POZ domain containing
620	45.44	kd	CGS001-2859	GPR35	GPCR / Class A : Orphans
621	45.32	cp	BRD-K09416995	lovastatin	HMGCR inhibitor
622	45.19	cp	BRD-K87048468	RS-102221	Serotonin receptor antagonist
623	45.06	cp	BRD-K51967704	BIIB021	HSP inhibitor
624	44.88	cp	BRD-A07000685	hydrocortisone	Glucocorticoid receptor agonist
625	44.82	cp	BRD-K06926592	tretinoin	Retinoid receptor agonist
626	44.78	cp	BRD-A09467419	mebeverine	Acetylcholine receptor antagonist
627	44.76	oe	ccsbBroad304_02569	BTG3	-
628	44.74	oe	ccsbBroad304_00126	ATP5A1	ATPases / F-type
629	44.64	cp	BRD-A65440446	cimaterol	Adrenergic receptor agonist
630	44.59	kd	CGS001-80306	MED28	-
631	44.47	oe	ccsbBroad304_07363	AIFM1	-
632	44.45	cp	BRD-K23335153	AMN-082	Glutamate receptor modulator
633	44.39	cp	BRD-K14221570	benzopurpurin-4b	HIV entry inhibitor
634	44.35	cp	BRD-K80315159	DPPE	Histamine receptor antagonist
635	44.26	kd	CGS001-2160	F11	Chymotrypsin
636	44.17	kd	CGS001-23528	ZNF281	Zinc fingers, C2H2-type
637	44	kd	CGS001-8408	ULK1	Unc-51-like kinase (ULK) family
638	43.94	kd	CGS001-10227	MFSD10	-
639	43.87	kd	CGS001-6657	SOX2	SRY (sex determining region Y)-boxes
640	43.7	cp	BRD-A55416093	colforsin	Adenylyl cyclase activator
641	43.69	oe	ccsbBroad304_13952	SHMT2	-
642	43.65	oe	ccsbBroad304_00280	CDK7	Cyclin-dependent kinases, CDK7 subfamily
643	43.64	cp	BRD-K45988865	tetramethylsilane	Internal standard for NMR spectroscopy
644	43.58	cp	BRD-A34208323	VU-0404997-2	Glutamate receptor modulator
645	43.57	kd	CGS001-2887	GRB10	Pleckstrin homology (PH) domain containing
646	43.51	cc		DNA dependent protein kinase inhibitor	-
647	43.39	kd	CGS001-22841	RAB11FIP2	-
648	43.34	kd	CGS001-3570	IL6R	IL-6 receptor family
649	43.28	oe	ccsbBroad304_00645	GCLM	-
650	43.24	cp	BRD-K85871428	SC-68376	p38 MAPK inhibitor
651	43.2	oe	ccsbBroad304_01732	UBA52	L ribosomal proteins
652	43.18	kd	CGS001-5337	PLD1	Phosphatidylcholine-specific phospholipase D
653	43.18	kd	CGS001-8572	PDLIM4	-
654	43.12	oe	ccsbBroad304_06225	FTH1	-
655	43.12	cp	BRD-K12244279	MEK1-2-inhibitor	MEK inhibitor
656	43.09	kd	CGS001-387129	NPSR1	GPCR / Class A : Neuropeptide receptors : S
657	43.07	kd	CGS001-7082	TJP1	-
658	42.88	cp	BRD-K74501079	azithromycin	Bacterial 50S ribosomal subunit inhibitor
659	42.87	cp	BRD-K41868777	W-5	Calmodulin antagonist
660	42.87	kd	CGS001-121549	ASCL4	Basic helix-loop-helix proteins
661	42.77	kd	CGS001-85027	C5ORF62	-
662	42.7	cp	BRD-K87510569	RS-504393	CC chemokine receptor antagonist
663	42.58	oe	ccsbBroad304_06694	SERPINA5	Serine (or cysteine) peptidase inhibitors
664	42.46	cp	BRD-K92093830	doxorubicin	Topoisomerase inhibitor
665	42.34	kd	CGS001-152	ADRA2C	GPCR / Class A : Adrenoceptors : alpha
666	42.21	oe	ccsbBroad304_06789	PSEN2	Presenilin
667	42.18	oe	ccsbBroad304_00009	ACLY	-
668	42.16	cp	BRD-A23359898	sibutramine	Serotonin reuptake inhibitor
669	42.16	cp	BRD-K67439147	SIB-1893	Glutamate receptor antagonist
670	42.15	cp	BRD-K92015269	GBR-12783	Dopamine uptake inhibitor
671	42.03	cp	BRD-K17349619	HLI-373	MDM inhibitor
672	42.02	cp	BRD-K29173907	isoflupredone	Glucocorticoid receptor agonist
673	41.82	kd	CGS001-91949	COG7	Components of oligomeric golgi complex
674	41.77	cp	BRD-A66927094	nemonapride	Dopamine receptor antagonist
675	41.67	cp	BRD-K27184429	levocetirizine	Histamine receptor antagonist
676	41.65	cp	BRD-K82823076	RO-15-4513	GABA benzodiazepine site receptor inverse agonist
677	41.57	kd	CGS001-4129	MAOB	Catecholamine turnover
678	41.23	cp	BRD-K53561341	KIN001-220	Aurora kinase inhibitor
679	41.23	cp	BRD-K30296925	flavokavain-b	Antineoplastic
680	41.19	kd	CGS001-2842	GPR19	GPCR / Class A : Orphans
681	40.95	kd	CGS001-1616	DAXX	-
682	40.83	cp	BRD-A71262238	nafadotride	Dopamine receptor antagonist
683	40.82	cp	BRD-K40624912	ZM-39923	JAK inhibitor
684	40.73	cp	BRD-K93280214	gabazine	GABA receptor antagonist
685	40.71	cp	BRD-A63836183	PD-123319	Angiotensin receptor antagonist
686	40.59	kd	CGS001-1959	EGR2	Zinc fingers, C2H2-type
687	40.51	kd	CGS001-10953	TOMM34	Tetratricopeptide (TTC) repeat domain containing
688	40.48	cp	BRD-K17497770	butein	EGFR inhibitor
689	40.42	cp	BRD-K41410256	balsalazide	Cyclooxygenase inhibitor
690	40.34	cp	BRD-K95785537	PP-2	SRC inhibitor
691	40.28	cp	BRD-K33396764	alpha-linolenic-acid	Omega 3 fatty acid stimulant
692	40.2	cp	BRD-A28318179	aminomethyltransferase	Nitric oxide synthase inhibitor
693	40.19	kd	CGS001-64094	SMOC2	EF-hand domain containing
694	39.97	oe	ccsbBroad304_01091	NFIB	-
695	39.94	cp	BRD-K64755930	etazolate	Phosphodiesterase inhibitor
696	39.79	cp	BRD-K77133231	PD-169316	p38 MAPK inhibitor
697	39.78	kd	CGS001-139135	PASD1	-
698	39.77	cp	BRD-K94512704	spiramide	Dopamine receptor antagonist
699	39.65	cp	BRD-K26160755	RS-45041-190	Imidazoline receptor agonist
700	39.64	cp	BRD-A10903566	imiloxan	Adrenergic receptor antagonist
701	39.43	cp	BRD-A01346607	flumetasone	Glucocorticoid receptor agonist
702	39.3	cp	BRD-K26657438	imiquimod	TLR agonist
703	39.25	kd	CGS001-51135	IRAK4	Interleukin-1 receptor-associated kinase (IRAK) family
704	39.21	kd	CGS001-9815	GIT2	Ankyrin repeat domain containing
705	38.73	kd	CGS001-3157	HMGCS1	Lanosterol biosynthesis pathway
706	38.72	cp	BRD-K20285085	fostamatinib	SYK inhibitor
707	38.69	cp	BRD-K54256913	MK-1775	WEE1 kinase inhibitor
708	38.65	cp	BRD-K25504083	cytochalasin-d	Actin polymerization inhibitor
709	38.64	cp	BRD-K94270326	ecopipam	Dopamine receptor antagonist
710	37.97	kd	CGS001-11315	PARK7	Parkinson disease
711	37.79	cc		IKK inhibitor	-
712	37.77	cp	BRD-K19525698	ozagrel	Thromboxane synthase inhibitor
713	37.76	cp	BRD-K22010301	JLK-6	Gamma secretase inhibitor
714	37.73	cp	BRD-A54880345	etomidate	GABA receptor modulator
715	37.55	cp	BRD-K37792168	denbufylline	Phosphodiesterase inhibitor
716	37.54	kd	CGS001-31	ACACA	Carboxylases
717	37.37	oe	ccsbBroad304_06801	PSMB10	Proteasome (prosome, macropain) subunits
718	37.1	oe	ccsbBroad304_03937	MLST8	WD repeat domain containing
719	37.03	oe	ccsbBroad304_09035	COASY	-
720	36.92	cp	BRD-K89055274	alverine	Muscle relaxant
721	36.9	cp	BRD-K94832621	Y-134	Estrogen receptor antagonist
722	36.87	oe	ccsbBroad304_00303	CHN1	Rho GTPase activating proteins
723	36.86	cp	BRD-K63151507	MNITMT	Lymphocyte inhibitor
724	36.75	cp	BRD-K08973992	linoleic-acid	Oxidative stress inducer
725	36.74	kd	CGS001-136259	KLF14	Kruppel-like transcription factors
726	36.73	kd	CGS001-84936	ZFYVE19	Zinc fingers, FYVE domain containing
727	36.7	cp	BRD-K64606589	apicidin	HDAC inhibitor
728	36.58	cp	BRD-K46068882	eugenitol	Bacterial quorum sensing inhibitor
729	36.42	kd	CGS001-573	BAG1	-
730	36.36	cp	BRD-K53123955	niridazole	Phosphofructokinase inhibitor
731	36.33	cp	BRD-K52020312	metronidazole	DNA inhibitor
732	36.33	cp	BRD-K31542390	mycophenolic-acid	Dehydrogenase inhibitor
733	36.18	cc		Tachykinin antagonist	-
734	36.14	cp	BRD-K03557653	sappanone-a	Tyrosinase inhibitor
735	36.01	oe	ccsbBroad304_00648	GLRX	-
736	35.85	cp	BRD-K39120595	bithionol	Autotaxin inhibitor
737	35.77	cp	BRD-K02113016	olaparib	PARP inhibitor
738	35.73	kd	CGS001-10456	HAX1	-
739	35.66	kd	CGS001-23753	SDF2L1	-
740	35.63	cp	BRD-A39172021	ampiroxicam	Cyclooxygenase inhibitor
741	35.58	cp	BRD-K24526313	levcromakalim	Potassium channel activator
742	35.42	kd	CGS001-55802	DCP1A	-
743	35.39	cp	BRD-A55369275	CGP-54626	GABA receptor antagonist
744	35.2	kd	CGS001-7597	ZBTB25	BTB/POZ domain containing
745	35.16	oe	ccsbBroad304_10758	CTBP2	-
746	35.15	kd	CGS001-1861	TOR1A	-
747	34.98	oe	ccsbBroad304_08724	CYP20A1	Cytochrome P450s
748	34.93	oe	ccsbBroad304_02801	CASP14	Caspases
749	34.93	cp	BRD-K53545112	CNQX	Glutamate receptor antagonist
750	34.9	kd	CGS001-57167	SALL4	Zinc fingers, C2H2-type
751	34.88	cp	BRD-A92585442	RU-28318	Cytochrome P450 inhibitor
752	34.79	cp	BRD-K32107296	temozolomide	DNA alkylating agent
753	34.71	oe	ccsbBroad304_05838	APOC2	Apolipoproteins
754	34.59	oe	ccsbBroad304_06081	DGKA	EF-hand domain containing
755	34.55	kd	CGS001-22828	SCAF8	RNA binding motif (RRM) containing
756	34.19	cp	BRD-A63667919	methylergometrine	Dopamine receptor antagonist
757	34.16	cp	BRD-A32949107	MRS-1845	Calcium channel blocker
758	34.07	cp	BRD-K64746805	MBCQ	Phosphodiesterase inhibitor
759	34.02	cp	BRD-K74236984	UNC-0321	Histone lysine methyltransferase inhibitor
760	33.98	cp	BRD-K83322645	L-693403	Sigma receptor agonist
761	33.54	cp	BRD-A14798026	mestranol	Estrogen receptor agonist
762	33.48	cp	BRD-K05395900	nicotine	Acetylcholine receptor agonist
763	33.48	kd	CGS001-5110	PCMT1	-
764	33.41	cp	BRD-K94441233	mevastatin	HMGCR inhibitor
765	33.36	cp	BRD-K89348303	ramipril	ACE inhibitor
766	33.2	cc		Leucine rich repeat kinase inhibitor	-
767	33.14	cp	BRD-K84996949	sinensetin	Cyclooxygenase inhibitor
768	33.11	cp	BRD-A53077924	tianeptine	Selective serotonin reuptake enhancer (SSRE)
769	33.01	oe	ccsbBroad304_00728	HBE1	-
770	32.96	cp	BRD-K29530284	amlexanox	Histamine receptor modulator
771	32.96	kd	CGS001-10452	TOMM40	-
772	32.93	oe	ccsbBroad304_00183	C1S	Complement system
773	32.9	kd	CGS001-11044	PAPD7	-
774	32.89	kd	CGS001-216	ALDH1A1	Aldehyde dehydrogenases
775	32.85	oe	ccsbBroad304_00810	HYAL1	-
776	32.36	cp	BRD-K02275692	cefotiam	Bacterial cell wall synthesis inhibitor
777	32.26	cp	BRD-A11135865	nor-binaltorphimine	Opioid receptor antagonist
