Rank	Score	Type	ID	Name	Description
390	74.71	cp	BRD-K30867024	SB-216641	Serotonin receptor antagonist
391	74.65	oe	ccsbBroad304_00294	CETN3	EF-hand domain containing
392	74.5	oe	ccsbBroad304_04891	TMEM174	-
393	74.46	oe	ccsbBroad304_00392	CTLA4	CD molecules
394	74.44	oe	ccsbBroad304_13847	DUSP3	Protein tyrosine phosphatases / Class I Cys-based PTPs : Atypical dual specificity phosphatases
395	74.44	kd	CGS001-6924	TCEB3	-
396	74.39	cp	BRD-K39915878	loxapine	Dopamine receptor antagonist
397	74.27	cp	BRD-K09778810	FGIN-1-27	Inositol monophosphatase inhibitor
398	74.21	kd	CGS001-4610	MYCL1	-
399	74.11	cp	BRD-K11636097	JNJ-7706621	CDK inhibitor
400	74.1	kd	CGS001-7371	UCK2	-
401	74.1	kd	CGS001-4300	MLLT3	-
402	74.04	kd	CGS001-166793	ZBTB49	BTB/POZ domain containing
403	74.03	cp	BRD-K57631554	aminolevulinic-acid	Oxidizing agent
404	73.93	oe	ccsbBroad304_06453	ING2	Zinc fingers, PHD-type
405	73.85	kd	CGS001-6397	SEC14L1	-
406	73.83	oe	ccsbBroad304_03439	GNB1L	WD repeat domain containing
407	73.76	cp	BRD-K53263234	CITCO	CAR agonist
408	73.73	kd	CGS001-3169	FOXA1	Forkhead boxes
409	73.71	cp	BRD-K25311561	KU-55933	ATM kinase inhibitor
410	73.71	cp	BRD-K28346421	rifapentine	RNA polymerase inhibitor
411	73.67	oe	ccsbBroad304_06483	KCNK1	Two-P potassium channels
412	73.5	kd	CGS001-9217	VAPB	-
413	73.48	cp	BRD-A74907996	equol	Estrogen receptor agonist
414	73.43	kd	CGS001-5049	PAFAH1B2	-
415	73.38	kd	CGS001-4678	NASP	Tetratricopeptide (TTC) repeat domain containing
416	73.31	kd	CGS001-965	CD58	CD molecules
417	73.18	cp	BRD-K74133369	oligomycin-a	ATP synthase inhibitor
418	72.8	oe	ccsbBroad304_01855	NCOA4	-
419	72.77	oe	ccsbBroad304_02737	JMJD6	-
420	72.72	cp	BRD-K22828899	TUL-XXI039	Serine/threonine kinase inhibitor
421	72.68	kd	CGS001-5188	PET112	-
422	72.67	kd	CGS001-11065	UBE2C	Ubiquitin-conjugating enzymes E2
423	72.62	cp	BRD-A79803969	memantine	Glutamate receptor antagonist
424	72.57	kd	CGS001-64219	PJA1	RING-type (C3HC4) zinc fingers
425	72.48	kd	CGS001-9375	TM9SF2	-
426	72.47	cp	BRD-K17823458	danoprevir	HCV inhibitor
427	72.45	cp	BRD-K02581333	protein-tyrosine-phosphatase-inhibitor-IV	Tyrosine phosphatase inhibitor
428	72.27	cp	BRD-K37846922	3,3'-diindolylmethane	CHK inhibitor
429	72.02	kd	CGS001-4016	LOXL1	-
430	71.92	cp	BRD-A39390670	rabeprazole	ATPase inhibitor
431	71.56	kd	CGS001-54850	FBXL12	F-boxes / Leucine-rich repeats
432	71.55	oe	ccsbBroad304_01452	RPS13	S ribosomal proteins
433	71.55	kd	CGS001-3421	IDH3G	-
434	71.53	oe	ccsbBroad304_05471	ABCB5	ATP binding cassette transporters / subfamily B
435	71.52	cp	BRD-A22256192	terazosin	Adrenergic receptor antagonist
436	71.49	cp	BRD-K69328504	L-690488	Inositol monophosphatase inhibitor
437	71.45	oe	ccsbBroad304_00863	IL15	Interleukins and interleukin receptors
438	71.43	kd	CGS001-136	ADORA2B	GPCR / Class A : Adenosine receptors
439	71.42	oe	ccsbBroad304_04189	FBXO11	Protein arginine N-methyltransferases
440	71.42	kd	CGS001-171017	ZNF384	Zinc fingers, C2H2-type
441	71.39	kd	CGS001-57541	ZNF398	Zinc fingers, C2H2-type
442	71.28	oe	ccsbBroad304_02505	GNB5	WD repeat domain containing
443	71.25	oe	ccsbBroad304_02336	LPAR6	GPCR / Class A : Lysophospholipid receptors : Lysophosphatidic acid
444	71.21	cp	BRD-K92015269	GBR-12783	Dopamine uptake inhibitor
445	71	oe	ccsbBroad304_06448	IL18	Interleukins and interleukin receptors
446	70.86	cp	BRD-K45033733	famciclovir	DNA polymerase inhibitor
447	70.78	oe	ccsbBroad304_02590	SLC27A3	SLC27 family of fatty acid transporters
448	70.76	oe	ccsbBroad304_07565	RBM6	G patch domain containing
449	70.72	cp	BRD-K20742498	RS-39604	Serotonin receptor antagonist
450	70.6	cp	BRD-K61314889	IWR-1-ENDO	PARP inhibitor
451	70.59	kd	CGS001-51002	TPRKB	-
452	70.55	oe	ccsbBroad304_02052	KYNU	-
453	70.54	kd	CGS001-1806	DPYD	-
454	70.51	cp	BRD-A50684349	fenoldopam	Dopamine receptor agonist
455	70.49	cp	BRD-K42098891	protriptyline	Tricyclic antidepressant
456	70.38	oe	ccsbBroad304_06998	SRPK1	SRPK family
457	70.36	cp	BRD-A44551378	LFM-A12	EGFR inhibitor
458	70.34	cp	BRD-K30189597	SYK-inhibitor	SYK inhibitor
459	70.18	cp	BRD-K60160658	tiagabine	GABA uptake inhibitor
460	70.17	kd	CGS001-55620	STAP2	-
461	70.15	kd	CGS001-10250	SRRM1	-
462	70.14	cp	BRD-K17349619	HLI-373	MDM inhibitor
463	70.06	oe	ccsbBroad304_09095	PUS7L	-
464	70.06	kd	CGS001-285220	EPHA6	Type XIII RTKs: Ephrin receptor family
465	70.02	kd	CGS001-23240	KIAA0922	-
466	69.96	cp	BRD-K49657628	tyrphostin-AG-18	EGFR inhibitor
467	69.82	cp	BRD-K51313569	palbociclib	CDK inhibitor
468	69.7	oe	ccsbBroad304_02990	LYPD3	-
469	69.58	oe	ccsbBroad304_03565	ADI1	-
470	69.51	cp	BRD-K37289225	clozapine	Dopamine receptor antagonist
471	69.48	cp	BRD-A91555231	norepinephrine	Adrenergic receptor agonist
472	69.43	oe	ccsbBroad304_00710	GUSB	-
473	69.36	oe	ccsbBroad304_06592	MMP14	Matrix metallopeptidase
474	69.28	oe	ccsbBroad304_02028	SOCS2	SH2 domain containing
475	69.27	oe	ccsbBroad304_00170	BNIP1	-
476	69.24	oe	ccsbBroad304_00009	ACLY	-
477	69.22	cp	BRD-K64670467	JNJ-16259685	Glutamate receptor antagonist
478	69.18	oe	ccsbBroad304_02708	TRIM32	-
479	69.17	cp	BRD-K47207162	zimelidine	Serotonin reuptake inhibitor
480	69.16	oe	ccsbBroad304_02766	GPR161	GPCR / Class A : Orphans
481	69.14	kd	CGS001-1594	CYP27B1	Cytochrome P450s
482	69.06	kd	CGS001-22883	CLSTN1	Cadherins / Cadherin-related
483	68.99	oe	ccsbBroad304_00447	DLD	-
484	68.96	kd	CGS001-91137	SLC25A46	Miscellaneous SLC25 mitochondrial transporters
485	68.92	cp	BRD-K47717570	NBQX	Glutamate receptor antagonist
486	68.88	cp	BRD-K06980535	promazine	Dopamine receptor antagonist
487	68.87	kd	CGS001-84930	MASTL	MAST family
488	68.82	oe	ccsbBroad304_06320	FFAR1	Fatty acid receptors
489	68.82	cp	BRD-K61993165	niacin	NAD precursor with lipid lowering effects
490	68.8	kd	CGS001-6926	TBX3	T-boxes
491	68.8	kd	CGS001-163486	DENND1B	DENN/MADD domain containing
492	68.64	oe	ccsbBroad304_06665	OAT	-
493	68.62	cp	BRD-A43331270	niguldipine	Calcium channel blocker
494	68.59	kd	CGS001-6300	MAPK12	MAPK:p38 subfamily
495	68.55	cp	BRD-K66792149	quinoclamine	Algicide
496	68.48	kd	CGS001-5055	SERPINB2	Serine (or cysteine) peptidase inhibitors
497	68.41	cp	BRD-K05395900	nicotine	Acetylcholine receptor agonist
498	68.39	cp	BRD-K87909389	alvocidib	CDK inhibitor
499	68.31	kd	CGS001-6500	SKP1	-
500	68.3	cp	BRD-K50859149	sulfafurazole	Bacterial antifolate
501	68.3	kd	CGS001-6347	CCL2	Chemokine ligands
502	68.28	kd	CGS001-79947	DHDDS	-
503	68.14	cp	BRD-A53131506	epitestosterone	Inactive testosterone analog
504	68.02	kd	CGS001-1737	DLAT	-
505	68	oe	ccsbBroad304_08167	DNTTIP2	-
506	67.94	kd	CGS001-224	ALDH3A2	Aldehyde dehydrogenases
507	67.82	kd	CGS001-2963	GTF2F2	General transcription factors
508	67.72	cp	BRD-K68065987	MK-2206	AKT inhibitor
509	67.49	kd	CGS001-6455	SH3GL1	-
510	67.48	cp	BRD-K72222507	quinapril	ACE inhibitor
511	67.46	oe	ccsbBroad304_13499	KSR2	RAF family
512	67.36	cp	BRD-K19540840	saracatinib	SRC inhibitor
513	67.34	cp	BRD-K30990140	FR-122047	Cyclooxygenase inhibitor
514	67.28	kd	CGS001-10477	UBE2E3	Ubiquitin-conjugating enzymes E2
515	67.2	kd	CGS001-25805	BAMBI	-
516	67.1	cp	BRD-K17561142	amiodarone	Potassium channel blocker
517	66.94	cp	BRD-K21565985	xylazine	Adrenergic receptor agonist
518	66.89	cp	BRD-A34817987	itraconazole	Cytochrome P450 inhibitor
519	66.78	oe	ccsbBroad304_07834	GGA2	-
520	66.71	oe	ccsbBroad304_06274	GJA1	Ion channels / Gap junction proteins (connexins)
521	66.7	oe	ccsbBroad304_00156	BCL2L1	Serine/threonine phosphatases / Protein phosphatase 1, regulatory subunits
522	66.68	oe	ccsbBroad304_00728	HBE1	-
523	66.36	oe	ccsbBroad304_00572	FKBP3	-
524	66.33	cp	BRD-K99595596	salsolinol	Monoamine oxidase inhibitor
525	66.32	cp	BRD-A43930669	L-368899	Oxytocin receptor antagonist
526	66.3	kd	CGS001-11319	ECD	-
527	66.27	cp	BRD-A78942461	ICI-118551	Adrenergic receptor antagonist
528	66.26	oe	ccsbBroad304_00520	ETV1	ETS Transcription Factors
529	66.26	cp	BRD-K09255212	clioquinol	Chelating agent
530	66.2	oe	ccsbBroad304_00424	DBI	-
531	66.19	kd	CGS001-56882	CDC42SE1	-
532	66.15	cp	BRD-A99571536	dubinidine	Anti-epileptic
533	65.94	oe	ccsbBroad304_08660	SMARCAD1	-
534	65.92	oe	ccsbBroad304_08255	ZNF219	Zinc fingers, C2H2-type
535	65.85	cp	BRD-K36627727	tamibarotene	Retinoid receptor agonist
536	65.74	kd	CGS001-64376	IKZF5	IKAROS zinc fingers
537	65.74	kd	CGS001-2017	CTTN	-
538	65.69	oe	ccsbBroad304_00859	IL12A	Interleukins and interleukin receptors
539	65.67	cp	BRD-K22503835	scriptaid	HDAC inhibitor
540	65.63	oe	ccsbBroad304_04947	DYNLL2	Cytoplasmic dyneins
541	65.62	oe	ccsbBroad304_01262	PPP2CB	Serine/threonine phosphatases / Protein phosphatase, catalytic subunits
542	65.54	cc		DNA polymerase inhibitor	-
543	65.52	oe	ccsbBroad304_04128	ALG9	Dolichyl D-mannosyl phosphate dependent mannosyltransferases
544	65.5	cp	BRD-A14395271	mesoridazine	Dopamine receptor antagonist
545	65.49	cp	BRD-K80970344	pyrrolidine-dithiocarbamate	NFkB pathway inhibitor
546	65.46	cp	BRD-K34820100	tebuthiuron	Photosynthesis inhibitor
547	65.36	cp	BRD-K41170226	deoxycholic-acid	G protein-coupled receptor agonist
548	65.33	cp	BRD-K20995441	U-54494A	Opioid receptor agonist
549	65.31	cp	BRD-K91243525	SR-142948	Neurotensin receptor antagonist
550	65.29	kd	CGS001-64087	MCCC2	-
551	65.27	cp	BRD-K28137194	loreclezole	GABA receptor agonist
552	65.2	oe	ccsbBroad304_00087	FAS	Tumour necrosis factor (TNF) receptor family
553	65.18	kd	CGS001-10652	YKT6	-
554	65.18	kd	CGS001-286530	P2RY8	GPCR / Class A : Purinergic receptors, P2Y
555	65.11	cp	BRD-K25906698	immepip	Histamine receptor agonist
556	65.07	kd	CGS001-7572	ZNF24	Zinc fingers, C2H2-type
557	65.06	cp	BRD-K84266862	BRL-50481	Phosphodiesterase inhibitor
558	64.92	kd	CGS001-9097	USP14	Ubiquitin-specific peptidases
559	64.85	kd	CGS001-5469	MED1	-
560	64.81	kd	CGS001-5269	SERPINB6	Serine (or cysteine) peptidase inhibitors
561	64.78	cp	BRD-K15502390	nevirapine	Reverse transcriptase inhibitor
562	64.77	oe	ccsbBroad304_07245	PPFIBP2	Sterile alpha motif (SAM) domain containing
563	64.68	kd	CGS001-8805	TRIM24	TIF1 family
564	64.65	cp	BRD-K44432556	VU-0418946-1	HIF modulator
565	64.6	cp	BRD-A13122391	triptolide	RNA polymerase inhibitor
566	64.53	cp	BRD-K55430733	WAY-629	Serotonin receptor agonist
567	64.53	kd	CGS001-9124	PDLIM1	-
568	64.52	cp	BRD-A31227688	kynuramine	Aryl hydrocarbon receptor activator
569	64.52	kd	CGS001-10295	BCKDK	Pyruvate dehydrogenase kinase (PDHK) family
570	64.45	kd	CGS001-1622	DBI	-
571	64.41	cp	BRD-K77998258	ganglioside	SRC activator
572	64.35	cp	BRD-A24429032	HEAT	Adrenergic receptor antagonist
573	64.34	cp	BRD-K82357231	desloratadine	Histamine receptor antagonist
574	64.24	cc		Serotonin receptor antagonist	-
575	64.2	oe	ccsbBroad304_06155	ELF1	ETS Transcription Factors
576	64.17	cp	BRD-A26845397	isamoltan	Adrenergic receptor antagonist
577	64.13	kd	CGS001-10444	ZER1	ZYG11 cell cycle regulator family
578	64.08	cp	BRD-A39522003	OMDM-2	FAAH inhibitor
579	64.08	cp	BRD-A68929948	DAPT-GSI-IX	Gamma secretase inhibitor
580	64.07	cp	BRD-K38477985	malonoben	Protein tyrosine kinase inhibitor
581	63.98	oe	ccsbBroad304_10857	MKNK2	MKN subfamily
582	63.9	cp	BRD-A59808129	guggulsterone	Cholesterol inhibitor
583	63.87	cp	BRD-K06024458	n-arachidonyl-GABA	cannabinoid receptor agonist
584	63.87	cp	BRD-A43849199	karakoline	Phytotoxin
585	63.86	cp	BRD-K73196317	urapidil	Adrenergic receptor antagonist
586	63.86	cp	BRD-K39746403	erythromycin	NFkB pathway inhibitor
587	63.79	cp	BRD-K56047318	RHC-80267	Triacylglycerol lipase inhibitor
588	63.79	cp	BRD-K95885906	quercetagetin	PIM inhibitor
589	63.68	cp	BRD-A94413429	NTNCB	Neuropeptide receptor antagonist
590	63.6	kd	CGS001-22841	RAB11FIP2	-
591	63.58	oe	ccsbBroad304_00072	ANXA7	Annexins
592	63.54	cp	BRD-A81177136	KN-62	Calcium-calmodulin dependent protein kinase inhibitor
593	63.53	cc		Sirtuins GOF	-
594	63.47	oe	ccsbBroad304_02668	PNKP	-
595	63.47	cp	BRD-K07881437	danusertib	Aurora kinase inhibitor
596	63.44	cp	BRD-K56064827	EI-273	PKC inhibitor
597	63.43	kd	CGS001-9344	TAOK2	TAO subfamily
598	63.35	oe	ccsbBroad304_03006	OXGR1	GPCR / Class A : Orphans, Oxoglutarate receptor
599	63.33	cp	BRD-K15262564	mupirocin	Isoleucyl-tRNA synthetase inhibitor
600	63.24	oe	ccsbBroad304_00088	FASLG	Tumour necrosis factor (TNF) receptor family
601	63.22	kd	CGS001-387	RHOA	-
602	63.2	cp	BRD-K05673000	dicloxacillin	Bacterial cell wall synthesis inhibitor
603	63.17	cp	BRD-K54987996	CAY-10578	Casein kinase inhibitor
604	63.1	kd	CGS001-79960	PHF17	-
605	62.94	kd	CGS001-57222	ERGIC1	-
606	62.91	oe	ccsbBroad304_14047	TACC3	-
607	62.87	oe	ccsbBroad304_07598	PEMT	-
608	62.84	kd	CGS001-25888	ZNF473	Zinc fingers, C2H2-type
609	62.72	oe	ccsbBroad304_04457	TOX2	-
610	62.72	cp	BRD-K77286328	reversine	Aurora kinase inhibitor
611	62.71	cp	BRD-K57569181	pentoxifylline	Phosphodiesterase inhibitor
612	62.7	kd	CGS001-3104	ZBTB48	BTB/POZ domain containing
613	62.66	cp	BRD-A62809825	thapsigargin	ATPase inhibitor
614	62.65	kd	CGS001-6622	SNCA	Parkinson disease
615	62.61	cp	BRD-K78838262	austricine	Hypolipidemic
616	62.44	oe	ccsbBroad304_07976	RNF167	RING-type (C3HC4) zinc fingers
617	62.37	cp	BRD-K81169441	cerivastatin	HMGCR inhibitor
618	62.33	oe	ccsbBroad304_13633	PI4KAP2	-
619	62.31	cp	BRD-K05151076	ZK-164015	Estrogen receptor antagonist
620	62.27	kd	CGS001-2034	EPAS1	Basic helix-loop-helix proteins
621	62.25	kd	CGS001-5971	RELB	NFkappaB transcription factor family
622	62.22	kd	CGS001-5534	PPP3R1	EF-hand domain containing
623	62.15	kd	CGS001-5087	PBX1	Homeoboxes / TALE class
624	62.12	kd	CGS001-6271	S100A1	EF-hand domain containing
625	62.01	cp	BRD-A51393488	noscapine	Bradykinin receptor antagonist
626	61.99	oe	ccsbBroad304_05133	OXER1	GPCR / Class A : Leukotriene receptors
627	61.86	kd	CGS001-11015	KDELR3	-
628	61.84	cp	BRD-A13807286	HA-14-1	BCL inhibitor
629	61.78	kd	CGS001-3481	IGF2	-
630	61.74	kd	CGS001-26762	HAVCR1	Immunoglobulin superfamily / V-set domain containing
631	61.68	oe	ccsbBroad304_06897	RPS6KB2	p70 subfamily
632	61.66	kd	CGS001-51586	MED15	-
633	61.59	cp	BRD-K45401373	betulinic-acid	Apoptosis stimulant
634	61.59	cp	BRD-K15868788	SDZ-205-557	Serotonin receptor antagonist
635	61.51	kd	CGS001-10725	NFAT5	Nuclear factor of activated T-cells
636	61.5	oe	ccsbBroad304_03340	LSR	Immunoglobulin superfamily / Immunoglobulin-like domain containing
637	61.48	cp	BRD-K67298865	SB-431542	TGF beta receptor inhibitor
638	61.36	cc		Topoisomerase inhibitor	-
639	61.27	cp	BRD-K49810818	sorafenib	FLT3 inhibitor
640	61.22	oe	ccsbBroad304_01675	TK1	-
641	61.2	cp	BRD-K70557564	zosuquidar	P-glycoprotein inhibitor
642	61.13	oe	ccsbBroad304_07542	ABCF2	ATP binding cassette transporters / subfamily F
643	61.13	oe	ccsbBroad304_01204	PIK3CD	Phosphatidylinositol kinases
644	61.08	kd	CGS001-8869	ST3GAL5	Sialyltransferases
645	61.07	oe	ccsbBroad304_01890	FZD7	GPCR / Class F : Frizzled receptors
646	60.99	cp	BRD-K06543683	bisindolylmaleimide-ix	CDK inhibitor
647	60.97	oe	ccsbBroad304_08839	IFIH1	-
648	60.96	oe	ccsbBroad304_06094	DFFA	-
649	60.93	cp	BRD-K86600316	RS-79948	Adrenergic receptor antagonist
650	60.64	kd	CGS001-10308	ZNF267	Zinc fingers, C2H2-type
651	60.56	kd	CGS001-5825	ABCD3	ATP binding cassette transporters / subfamily D
652	60.4	cp	BRD-K33211335	dextromethorphan	Glutamate receptor antagonist
653	60.33	oe	ccsbBroad304_01481	SARS	Aminoacyl tRNA synthetases / Class II
654	60.33	cp	BRD-K21672174	RO-28-1675	Glucokinase activator
655	60.11	oe	ccsbBroad304_03239	DCXR	Short chain dehydrogenase/reductase superfamily / Classical SDR fold cluster 1
656	60.07	cp	BRD-K07117950	imperatorin	CDK inhibitor
657	60.06	cc		General transcription factors group 2 LOF	-
658	60.03	oe	ccsbBroad304_06718	PFN2	-
659	60	cp	BRD-K46435977	valaciclovir	DNA polymerase inhibitor
660	59.77	cp	BRD-K79877282	PF-543	Sphingosine kinase inhibitor
661	59.65	oe	ccsbBroad304_01408	RNF5	RING-type (C3HC4) zinc fingers
662	59.61	cp	BRD-K06712146	YM-90709	IL5 inhibitor
663	59.56	oe	ccsbBroad304_06562	MAT1A	-
664	59.39	cp	BRD-A41995253	brucine	Glycine receptor antagonist
665	59.35	cp	BRD-K87932577	CDK1-5-inhibitor	CDK inhibitor
666	59.16	cp	BRD-K11634954	GBR-13069	Dopamine uptake inhibitor
667	59.16	oe	ccsbBroad304_02030	CFLAR	Endogenous ligands
668	59.14	cp	BRD-K48115423	2-(4-methoxybenzylthio)-6-methylpyrimidin-4-ol	Matrix metalloprotease inhibitor
669	59.14	kd	CGS001-1459	CSNK2A2	Casein kinase 2 (CK2) family
670	59.1	oe	ccsbBroad304_02499	CTCF	Zinc fingers, C2H2-type
671	59.08	oe	ccsbBroad304_00650	GNA11	-
672	59.04	kd	CGS001-826	CAPNS1	EF-hand domain containing
673	59.03	kd	CGS001-2957	GTF2A1	General transcription factors
674	59	cp	BRD-K18250272	propoxycaine	Local anesthetic
675	58.92	cp	BRD-K39520573	GW-5074	Leucine rich repeat kinase inhibitor
676	58.86	cp	BRD-K64402243	ivachtin	Caspase inhibitor
677	58.83	oe	ccsbBroad304_07766	RASSF1	-
678	58.82	cp	BRD-A01145011	zebularine	DNA methyltransferase inhibitor
679	58.75	cp	BRD-K05181084	NGB-2904	Dopamine receptor antagonist
680	58.72	oe	ccsbBroad304_00067	SLC25A4	Mitochondrial nucleotide transporter subfamily
681	58.67	oe	ccsbBroad304_01523	SRSF4	RNA binding motif (RRM) containing
682	58.44	oe	ccsbBroad304_00398	CTSL2	-
683	58.41	kd	CGS001-5970	RELA	NFkappaB transcription factor family
684	58.4	kd	CGS001-3172	HNF4A	Hepatocyte nuclear factor-4 receptors
685	58.33	cc		Estrogen receptor antagonist	-
686	58.3	cp	BRD-K32247306	primidone	GABA receptor antagonist
687	58.29	oe	ccsbBroad304_00794	HSF1	-
688	58.28	kd	CGS001-2168	FABP1	Fatty acid-binding proteins
689	58.25	cp	BRD-A37776212	ICI-204448	Opioid receptor agonist
690	58.16	kd	CGS001-4709	NDUFB3	Mitochondrial respiratory chain complex / Complex I
691	58.14	cp	BRD-K78294846	osthol	Calcium channel blocker
692	58.14	kd	CGS001-22908	SACM1L	-
693	58.12	oe	ccsbBroad304_01485	SC5DL	-
694	58.06	oe	ccsbBroad304_02041	SLC5A6	Sodium iodide symporter, sodium-dependent multivitamin transporter and sodium-coupled monocarboxylate transporters
695	58.06	kd	CGS001-132	ADK	Adenosine turnover
696	57.95	kd	CGS001-23624	CBLC	RING-type (C3HC4) zinc fingers
697	57.92	kd	CGS001-4144	MAT2A	-
698	57.86	cp	BRD-A60070924	alpha-estradiol	Estrogen receptor agonist
699	57.82	cp	BRD-K53570330	carbofuran	Cholinesterase inhibitor
700	57.76	cp	BRD-K04548931	pidorubicine	Topoisomerase inhibitor
701	57.73	kd	CGS001-10943	MSL3	-
702	57.59	cp	BRD-A08709697	heliotrine	Pyrrolizidine alkaloid
703	57.43	oe	ccsbBroad304_05123	ZNF791	Zinc fingers, C2H2-type
704	57.43	oe	ccsbBroad304_02398	LANCL1	-
705	57.4	oe	ccsbBroad304_03842	ZNF317	Zinc fingers, C2H2-type
706	57.38	kd	CGS001-1978	EIF4EBP1	-
707	57.33	kd	CGS001-6934	TCF7L2	-
708	57.3	oe	ccsbBroad304_02676	PHB2	-
709	57.29	cp	BRD-A74667430	etodolac	Cyclooxygenase inhibitor
710	57.17	oe	ccsbBroad304_00262	CD59	CD molecules
711	57.04	cp	BRD-K03816923	rottlerin	MAP kinase inhibitor
712	56.94	kd	CGS001-6648	SOD2	-
713	56.86	cp	BRD-K40227168	vinburnine	Adrenergic receptor antagonist
714	56.84	kd	CGS001-54600	UGT1A9	UDP glucuronosyltransferases
715	56.8	kd	CGS001-26128	KIAA1279	-
716	56.69	oe	ccsbBroad304_01578	SOS2	Rho guanine nucleotide exchange factors
717	56.69	cp	BRD-K01192156	tyrphostin-AG-112	Protein tyrosine kinase inhibitor
718	56.67	kd	CGS001-2254	FGF9	Endogenous ligands
719	56.57	kd	CGS001-5529	PPP2R5E	Serine/threonine phosphatases / Protein phosphatase 2, regulatory subunits
720	56.53	kd	CGS001-4313	MMP2	Matrix metallopeptidase
721	56.48	oe	ccsbBroad304_08239	HSD17B11	Short chain dehydrogenase/reductase superfamily / Classical SDR fold cluster 3
722	56.47	cp	BRD-K39965020	doconexent	PPAR receptor agonist
723	56.36	cp	BRD-A26384407	chlortalidone	Carbonic anhydrase inhibitor
724	56.32	cp	BRD-A97730597	hexylcaine	Sodium channel blocker
725	56.31	cp	BRD-A73605923	mocimycin	Protein synthesis inhibitor
726	56.3	kd	CGS001-147686	ZNF418	Zinc fingers, C2H2-type
727	56.21	cp	BRD-K55591206	epigallocatechin	Nitric oxide synthase inhibitor
728	56.15	cp	BRD-K86727142	embelin	HCV inhibitor
729	56.13	cp	BRD-K18787491	U-0126	MEK inhibitor
730	56.06	cp	BRD-K70778732	trazodone	Adrenergic receptor antagonist
731	56.06	cp	BRD-K82036761	sertraline	Serotonin receptor antagonist
732	55.97	oe	ccsbBroad304_07024	SYK	Syk family
733	55.94	oe	ccsbBroad304_02716	NMNAT2	-
734	55.81	oe	ccsbBroad304_00281	CDK8	Cyclin-dependent kinases, CDK8 subfamily
735	55.76	oe	ccsbBroad304_00112	ASNA1	-
736	55.74	cp	BRD-K65146499	nabumetone	Cyclooxygenase inhibitor
737	55.73	kd	CGS001-2861	GPR37	GPCR / Class A : Orphans
738	55.64	cc		Mediator complex LOF	-
739	55.63	oe	ccsbBroad304_06168	EPHA3	Type XIII RTKs: Ephrin receptor family
740	55.6	kd	CGS001-8535	CBX4	-
741	55.59	cp	BRD-A39052811	mosapride	Serotonin receptor agonist
742	55.55	kd	CGS001-11112	HIBADH	-
743	55.44	cp	BRD-K94080537	diethyltoluamide	DEET activator of fly antenna ionotropic receptor IR40a
744	55.42	oe	ccsbBroad304_02534	UTP14A	-
745	55.42	kd	CGS001-5979	RET	Type XIV RTKs: RET
746	55.4	kd	CGS001-4722	NDUFS3	Mitochondrial respiratory chain complex / Complex I
747	55.32	cp	BRD-A90799790	isradipine	Calcium channel blocker
748	55.31	oe	ccsbBroad304_00237	CCND3	-
749	55.24	cp	BRD-K12513978	fenbufen	Cyclooxygenase inhibitor
750	55.23	oe	ccsbBroad304_01034	MSH2	-
751	55.21	oe	ccsbBroad304_06458	IRF3	-
752	55.2	oe	ccsbBroad304_02806	OPN3	GPCR / Class A : Opsin receptors
753	55.19	kd	CGS001-1147	CHUK	IKK family
754	55.09	kd	CGS001-54677	CROT	-
755	55.06	oe	ccsbBroad304_02266	RHOBTB1	BTB/POZ domain containing
756	55.02	kd	CGS001-162963	ZNF610	Zinc fingers, C2H2-type
757	54.98	cp	BRD-K44353683	nateglinide	Insulin secretagogue
758	54.98	cp	BRD-K11927976	ER-27319	Mediator release inhibitor
759	54.96	oe	ccsbBroad304_09765	ZBTB49	BTB/POZ domain containing
760	54.95	kd	CGS001-2166	FAAH	Endocannabinoid turnover
761	54.95	oe	ccsbBroad304_00174	BRAF	RAF family
762	54.95	oe	ccsbBroad304_07363	AIFM1	-
763	54.94	oe	ccsbBroad304_00370	CS	-
764	54.93	kd	CGS001-22954	TRIM32	-
765	54.91	kd	CGS001-3667	IRS1	Pleckstrin homology (PH) domain containing
766	54.87	oe	ccsbBroad304_02702	MSRB2	-
767	54.87	cp	BRD-K63195589	tipifarnib	Farnesyltransferase inhibitor
768	54.87	kd	CGS001-11073	TOPBP1	-
769	54.85	cp	BRD-A07875874	cilnidipine	Calcium channel blocker
770	54.75	cp	BRD-A43940795	tetrahydropalmatine	Serotonin release inhibitor
771	54.72	kd	CGS001-139135	PASD1	-
772	54.67	oe	ccsbBroad304_00429	AKR1C2	Aldo-keto reductases
